upper,lower,runs,sharpe_mean,maxdd_mean,cagr_mean,total_return_mean,trades_sum,fees_sum
0.508,0.492,4,0.4686132911490707,1.0030507637020565,-1.0,-1.0000000000007132,140,22.45927031628304
