upper,lower,runs,sharpe_mean,maxdd_mean,cagr_mean,total_return_mean,trades_sum,fees_sum
0.504,0.496,4,-2.573619182395046,1.0040273042302312,-1.0,-1.0000001096291318,110,13.508644629077022
0.504,0.492,4,-2.573619182395046,1.0040273042302312,-1.0,-1.0000001096291318,110,13.508644629077022
0.504,0.488,4,-2.573619182395046,1.0040273042302312,-1.0,-1.0000001096291318,110,13.508644629077022
0.508,0.496,4,-2.573619182395046,1.0040273042302312,-1.0,-1.0000001096291318,110,13.508644629077022
0.508,0.492,4,-2.573619182395046,1.0040273042302312,-1.0,-1.0000001096291318,110,13.508644629077022
0.508,0.488,4,-2.573619182395046,1.0040273042302312,-1.0,-1.0000001096291318,110,13.508644629077022
0.512,0.496,4,-2.8880998636645683,1.0040273042302312,-1.0,-1.0000001096293418,106,13.508644629073224
0.512,0.492,4,-2.8880998636645683,1.0040273042302312,-1.0,-1.0000001096293418,106,13.508644629073224
0.512,0.488,4,-2.8880998636645683,1.0040273042302312,-1.0,-1.0000001096293418,106,13.508644629073224
