timestamp,open,high,low,close,volume
1759751400000,124233.81000000,124294.21000000,124195.96000000,124195.96000000,33.31273000
1759751700000,124195.97000000,124246.00000000,124195.96000000,124215.00000000,26.46926000
1759752000000,124215.00000000,124418.81000000,124178.00000000,124389.08000000,76.99237000
1759752300000,124389.08000000,124505.91000000,124305.30000000,124499.99000000,155.94999000
1759752600000,124499.99000000,124529.39000000,124424.80000000,124424.80000000,204.04505000
1759752900000,124424.80000000,124691.81000000,124424.80000000,124667.79000000,109.10920000
1759753200000,124667.79000000,124691.10000000,124553.06000000,124582.92000000,64.06274000
1759753500000,124582.92000000,124582.93000000,124368.15000000,124382.20000000,55.63901000
1759753800000,124382.20000000,124471.64000000,124369.17000000,124422.18000000,68.10138000
1759754100000,124422.18000000,124462.00000000,124300.00000000,124315.01000000,55.58623000
1759754400000,124315.00000000,124350.00000000,124265.00000000,124340.27000000,49.45415000
1759754700000,124340.28000000,124509.89000000,124325.96000000,124509.89000000,41.05878000
1759755000000,124509.89000000,124587.65000000,124509.88000000,124538.11000000,59.10666000
1759755300000,124538.12000000,124578.64000000,124514.04000000,124556.64000000,38.00389000
1759755600000,124556.65000000,124620.00000000,124556.64000000,124563.30000000,87.23623000
1759755900000,124563.30000000,124752.00000000,124563.30000000,124715.31000000,68.16385000
1759756200000,124715.31000000,124814.00000000,124612.27000000,124693.89000000,67.82416000
1759756500000,124693.89000000,124738.23000000,124551.38000000,124738.22000000,47.86861000
1759756800000,124738.22000000,124858.00000000,124738.22000000,124800.00000000,65.65681000
1759757100000,124800.00000000,124924.05000000,124782.85000000,124848.00000000,101.81678000
1759757400000,124847.99000000,124874.99000000,124492.04000000,124649.15000000,107.22219000
1759757700000,124649.15000000,124844.84000000,124530.00000000,124820.00000000,189.74956000
1759758000000,124820.00000000,124975.19000000,124421.48000000,124565.80000000,188.36299000
1759758300000,124565.80000000,124709.69000000,124385.74000000,124560.00000000,148.84312000
1759758600000,124560.01000000,124756.33000000,124419.19000000,124688.19000000,105.19341000
1759758900000,124688.19000000,125079.85000000,124678.00000000,125031.33000000,228.55335000
1759759200000,125031.34000000,125150.00000000,124874.12000000,125013.24000000,202.62428000
1759759500000,125013.24000000,125289.00000000,124943.59000000,125267.15000000,175.68591000
1759759800000,125267.15000000,125330.00000000,124883.11000000,124970.47000000,202.66903000
1759760100000,124970.47000000,125143.93000000,124874.11000000,124993.72000000,110.19917000
1759760400000,124993.71000000,124993.71000000,124634.84000000,124653.42000000,105.39921000
1759760700000,124653.43000000,124941.44000000,124532.75000000,124851.03000000,98.04238000
1759761000000,124851.03000000,125060.00000000,124851.03000000,124966.75000000,80.18083000
1759761300000,124966.74000000,125050.38000000,124888.53000000,124888.67000000,85.04578000
1759761600000,124888.67000000,124888.67000000,124614.38000000,124738.08000000,75.89842000
1759761900000,124738.07000000,124899.45000000,124727.99000000,124855.75000000,37.10401000
1759762200000,124855.74000000,124855.74000000,124621.49000000,124634.57000000,61.77814000
1759762500000,124634.57000000,124634.57000000,124339.38000000,124530.00000000,97.29068000
1759762800000,124529.99000000,124700.00000000,124513.35000000,124672.68000000,45.53161000
1759763100000,124672.68000000,124724.83000000,124617.24000000,124630.65000000,32.68280000
1759763400000,124630.65000000,124743.79000000,124610.00000000,124724.02000000,42.50306000
1759763700000,124724.01000000,125050.00000000,124724.01000000,125037.34000000,51.74983000
1759764000000,125037.34000000,125408.29000000,125037.34000000,125253.81000000,187.79744000
1759764300000,125253.81000000,125317.41000000,125127.95000000,125172.40000000,104.66272000
1759764600000,125172.41000000,125197.43000000,124975.31000000,125077.30000000,83.01100000
1759764900000,125077.29000000,125279.24000000,125029.29000000,125139.59000000,58.97575000
1759765200000,125139.58000000,125185.16000000,125055.31000000,125077.35000000,47.62014000
1759765500000,125077.36000000,125127.16000000,125000.00000000,125115.14000000,54.12368000
1759765800000,125115.15000000,125237.47000000,125115.14000000,125155.62000000,78.22681000
1759766100000,125155.62000000,125212.00000000,125000.00000000,125000.00000000,65.29161000
1759766400000,125000.00000000,125090.60000000,124905.30000000,124948.00000000,118.18712000
1759766700000,124948.00000000,125072.66000000,124814.74000000,124933.95000000,82.07349000
1759767000000,124933.95000000,124933.95000000,124800.00000000,124851.87000000,50.20638000
1759767300000,124851.87000000,124986.34000000,124851.87000000,124982.35000000,45.49667000
1759767600000,124982.35000000,125000.00000000,124850.00000000,124881.87000000,43.12021000
1759767900000,124881.87000000,124994.21000000,124850.00000000,124879.58000000,44.66866000
1759768200000,124879.57000000,125042.20000000,124874.11000000,125003.62000000,76.28269000
1759768500000,125003.61000000,125206.93000000,124985.88000000,125181.25000000,73.85284000
1759768800000,125181.24000000,125235.00000000,125099.37000000,125209.99000000,62.70003000
1759769100000,125210.00000000,125233.75000000,125183.39000000,125205.76000000,44.12338000
1759769400000,125205.77000000,125249.97000000,125090.59000000,125233.22000000,50.48298000
1759769700000,125233.23000000,125499.63000000,125233.23000000,125455.24000000,220.29141000
1759770000000,125455.25000000,125472.35000000,125341.48000000,125416.98000000,80.25923000
1759770300000,125416.98000000,125580.99000000,125383.90000000,125577.02000000,119.51450000
1759770600000,125577.01000000,125635.16000000,125329.15000000,125442.70000000,282.67366000
1759770900000,125442.70000000,125523.55000000,125405.00000000,125478.38000000,119.23892000
1759771200000,125478.38000000,125819.20000000,125478.38000000,125786.78000000,260.67784000
1759771500000,125786.79000000,125814.27000000,125523.54000000,125653.56000000,149.19517000
1759771800000,125653.57000000,125710.00000000,125316.10000000,125331.48000000,85.60610000
1759772100000,125331.48000000,125332.97000000,125126.67000000,125222.01000000,123.47810000
1759772400000,125222.01000000,125275.44000000,125133.00000000,125160.52000000,58.75194000
1759772700000,125160.53000000,125265.34000000,125140.00000000,125265.33000000,46.71106000
1759773000000,125265.34000000,125484.51000000,125241.19000000,125419.06000000,79.45950000
1759773300000,125419.07000000,125429.55000000,125284.00000000,125284.00000000,45.82714000
1759773600000,125284.01000000,125284.01000000,125044.46000000,125133.91000000,161.67390000
1759773900000,125133.92000000,125295.21000000,125133.91000000,125196.01000000,39.61833000
1759774200000,125196.01000000,125270.00000000,125165.87000000,125243.00000000,46.21566000
1759774500000,125243.01000000,125367.27000000,125243.00000000,125342.42000000,64.64086000
1759774800000,125342.42000000,125369.99000000,125239.80000000,125256.33000000,43.45216000
1759775100000,125256.32000000,125256.32000000,125134.70000000,125208.74000000,26.65235000
1759775400000,125208.73000000,125400.00000000,125200.92000000,125344.15000000,86.54691000
1759775700000,125344.15000000,125415.31000000,125331.82000000,125358.35000000,30.27912000
1759776000000,125358.34000000,125469.57000000,125311.40000000,125448.95000000,28.62504000
1759776300000,125448.94000000,125730.00000000,125434.69000000,125729.99000000,74.07515000
1759776600000,125729.99000000,125940.00000000,125729.99000000,125919.41000000,284.03832000
1759776900000,125919.41000000,126199.63000000,125868.13000000,126011.18000000,554.05545300
1759777200000,126011.18000000,126134.71000000,125681.70000000,125812.04000000,177.24673000
1759777500000,125812.03000000,125937.87000000,125690.13000000,125778.59000000,102.30254000
1759777800000,125778.59000000,125778.59000000,125648.01000000,125648.02000000,49.25152000
1759778100000,125648.02000000,125701.99000000,125430.81000000,125588.09000000,61.80088000
1759778400000,125588.08000000,125690.00000000,125465.99000000,125689.99000000,79.94374000
1759778700000,125690.00000000,125864.78000000,125669.31000000,125669.31000000,44.93100000
1759779000000,125669.31000000,125770.00000000,125621.33000000,125672.00000000,40.41894000
1759779300000,125672.00000000,125672.00000000,125450.00000000,125462.55000000,35.62120000
1759779600000,125462.55000000,125462.56000000,125252.74000000,125391.40000000,80.88031000
1759779900000,125391.40000000,125499.18000000,125280.00000000,125393.79000000,104.41627000
1759780200000,125393.80000000,125422.21000000,125300.10000000,125319.37000000,73.38026000
1759780500000,125319.37000000,125424.00000000,125300.09000000,125410.81000000,69.22669000
1759780800000,125410.80000000,125410.81000000,125316.16000000,125350.29000000,51.99446000
1759781100000,125350.30000000,125534.00000000,125350.29000000,125442.01000000,39.92596000
1759781400000,125442.01000000,125486.00000000,125365.15000000,125366.53000000,35.22695000
1759781700000,125366.54000000,125366.54000000,125108.91000000,125202.76000000,41.92790000
1759782000000,125202.76000000,125205.12000000,125090.11000000,125148.94000000,58.39192000
1759782300000,125148.95000000,125181.97000000,125032.01000000,125137.46000000,64.07267000
1759782600000,125137.46000000,125313.54000000,125090.00000000,125302.66000000,63.19655000
1759782900000,125302.65000000,125325.09000000,125238.88000000,125252.06000000,41.39846000
1759783200000,125252.06000000,125252.07000000,125200.00000000,125200.01000000,14.31214000
1759783500000,125200.00000000,125280.00000000,125171.55000000,125265.74000000,37.66772000
1759783800000,125265.73000000,125317.08000000,125210.00000000,125212.13000000,27.41642000
1759784100000,125212.12000000,125236.52000000,125211.02000000,125211.02000000,36.78920000
1759784400000,125211.03000000,125268.50000000,125180.29000000,125180.30000000,97.65646000
1759784700000,125180.30000000,125180.30000000,125124.79000000,125131.14000000,15.07271000
1759785000000,125131.15000000,125150.00000000,125057.20000000,125057.20000000,123.84264000
1759785300000,125057.20000000,125057.21000000,124850.26000000,124898.35000000,103.15547000
1759785600000,124898.35000000,124916.01000000,124511.15000000,124755.99000000,287.18617000
1759785900000,124755.99000000,125027.28000000,124744.07000000,124789.20000000,57.89499000
1759786200000,124789.19000000,124926.56000000,124627.28000000,124627.30000000,56.20248000
1759786500000,124627.30000000,124991.95000000,124627.29000000,124917.11000000,98.23448000
1759786800000,124917.12000000,125002.35000000,124903.02000000,125002.34000000,17.88623000
1759787100000,125002.35000000,125002.35000000,124938.82000000,124938.83000000,10.30718000
1759787400000,124938.83000000,124938.83000000,124890.93000000,124890.94000000,7.20493000
1759787700000,124890.93000000,125097.86000000,124890.93000000,125097.85000000,32.93928000
1759788000000,125097.86000000,125298.43000000,125090.00000000,125242.93000000,76.92000000
1759788300000,125242.92000000,125242.93000000,125003.99000000,125082.27000000,48.83381000
1759788600000,125082.28000000,125184.70000000,125076.96000000,125161.12000000,17.77455000
1759788900000,125161.12000000,125256.60000000,125161.11000000,125256.59000000,15.64120000
1759789200000,125256.60000000,125279.08000000,125170.35000000,125178.59000000,35.12375000
1759789500000,125178.60000000,125193.11000000,125150.41000000,125175.55000000,13.56106000
1759789800000,125175.54000000,125181.83000000,125032.01000000,125032.01000000,22.26204000
1759790100000,125032.02000000,125053.96000000,124887.42000000,124887.42000000,52.27130000
1759790400000,124886.83000000,124916.00000000,124784.41000000,124890.94000000,57.09734000
1759790700000,124890.94000000,125007.45000000,124890.94000000,124936.00000000,19.72431000
1759791000000,124935.99000000,125125.03000000,124928.30000000,125082.27000000,30.12893000
1759791300000,125082.27000000,125110.22000000,125000.00000000,125039.13000000,27.33229000
1759791600000,125039.13000000,125100.00000000,125000.00000000,125000.01000000,19.24949000
1759791900000,125000.01000000,125000.01000000,124878.22000000,124946.99000000,48.76010000
1759792200000,124946.98000000,124956.00000000,124862.44000000,124862.44000000,15.64292000
1759792500000,124862.45000000,124862.45000000,124784.41000000,124824.99000000,52.83648000
1759792800000,124825.00000000,124825.00000000,124692.49000000,124736.01000000,34.38760000
1759793100000,124736.01000000,124862.45000000,124734.61000000,124846.39000000,17.52928000
1759793400000,124846.40000000,124876.00000000,124804.87000000,124804.87000000,30.55909000
1759793700000,124804.87000000,124812.00000000,124761.41000000,124769.07000000,18.44819000
1759794000000,124769.08000000,124839.37000000,124769.07000000,124771.66000000,29.70778000
1759794300000,124771.67000000,124778.09000000,124670.73000000,124776.74000000,33.77860000
1759794600000,124776.74000000,124776.74000000,124711.99000000,124746.90000000,19.45971000
1759794900000,124746.90000000,124746.90000000,124628.00000000,124658.54000000,43.70386000
1759795200000,124658.54000000,124775.96000000,124621.43000000,124674.40000000,71.68239000
1759795500000,124674.41000000,124805.91000000,124674.00000000,124739.35000000,27.68058000
1759795800000,124739.35000000,124846.64000000,124687.11000000,124766.13000000,37.60057000
1759796100000,124766.14000000,124831.85000000,124710.12000000,124831.84000000,33.38451000
1759796400000,124831.84000000,124849.99000000,124654.46000000,124663.80000000,33.59790000
1759796700000,124663.79000000,124737.39000000,124654.46000000,124697.00000000,23.36517000
1759797000000,124697.00000000,124749.66000000,124600.00000000,124700.20000000,36.27547000
1759797300000,124700.01000000,124734.93000000,124643.26000000,124643.26000000,30.13820000
1759797600000,124643.26000000,124882.51000000,124643.26000000,124882.51000000,22.53006000
1759797900000,124882.50000000,124923.47000000,124766.77000000,124872.23000000,40.98956000
1759798200000,124872.22000000,124925.14000000,124848.51000000,124901.48000000,24.14244000
1759798500000,124901.49000000,124906.26000000,124881.84000000,124900.93000000,17.89987000
1759798800000,124900.93000000,124975.32000000,124878.79000000,124947.46000000,29.45334000
1759799100000,124947.46000000,124989.43000000,124926.01000000,124989.42000000,32.42950000
1759799400000,124989.43000000,125082.27000000,124892.77000000,124892.78000000,91.31161000
1759799700000,124892.78000000,124892.78000000,124607.45000000,124607.45000000,45.60517000
1759800000000,124607.46000000,124607.46000000,124442.87000000,124546.11000000,80.88453000
1759800300000,124546.11000000,124713.98000000,124489.00000000,124713.98000000,60.95515000
1759800600000,124713.98000000,124713.98000000,124556.00000000,124579.86000000,22.06382000
1759800900000,124579.86000000,124678.02000000,124572.14000000,124649.84000000,30.46910000
1759801200000,124649.99000000,124791.66000000,124649.99000000,124779.99000000,26.88285000
1759801500000,124780.00000000,124780.00000000,124579.24000000,124613.99000000,21.10320000
1759801800000,124614.00000000,124630.18000000,124579.24000000,124614.56000000,13.28693000
1759802100000,124614.57000000,124700.00000000,124607.02000000,124699.99000000,15.78949000
1759802400000,124699.99000000,124700.00000000,124582.28000000,124648.65000000,34.09616000
1759802700000,124648.65000000,124674.40000000,124579.24000000,124598.39000000,25.25641000
1759803000000,124598.39000000,124661.96000000,124576.30000000,124576.30000000,33.92372000
1759803300000,124576.30000000,124602.79000000,124500.00000000,124510.22000000,36.88329000
1759803600000,124510.22000000,124510.22000000,124159.22000000,124477.11000000,204.33104000
1759803900000,124477.11000000,124585.74000000,124477.11000000,124560.11000000,37.85465000
1759804200000,124560.12000000,124617.85000000,124544.62000000,124544.63000000,22.63248000
1759804500000,124544.63000000,124544.63000000,124408.00000000,124460.26000000,25.66771000
1759804800000,124460.26000000,124487.90000000,124398.65000000,124462.79000000,14.34996000
1759805100000,124462.79000000,124541.45000000,124422.10000000,124422.10000000,20.88700000
1759805400000,124422.11000000,124514.01000000,124404.43000000,124404.43000000,26.77131000
1759805700000,124404.42000000,124404.43000000,124259.90000000,124259.90000000,42.27448000
1759806000000,124259.91000000,124413.64000000,124259.90000000,124413.64000000,28.59765000
1759806300000,124413.63000000,124413.64000000,124307.07000000,124382.49000000,24.29759000
1759806600000,124382.49000000,124568.44000000,124382.49000000,124484.91000000,41.66351000
1759806900000,124484.90000000,124484.90000000,124293.32000000,124366.14000000,43.87997000
1759807200000,124366.14000000,124400.00000000,124193.74000000,124214.61000000,26.33855000
1759807500000,124214.61000000,124252.91000000,124136.60000000,124152.07000000,58.44351000
1759807800000,124152.08000000,124220.11000000,124101.26000000,124187.95000000,44.99999000
1759808100000,124187.96000000,124294.35000000,124183.61000000,124237.93000000,25.64981000
1759808400000,124237.94000000,124284.00000000,124230.94000000,124268.55000000,29.28931000
1759808700000,124268.55000000,124312.01000000,124257.78000000,124257.78000000,13.82006000
1759809000000,124257.79000000,124311.08000000,124246.23000000,124296.34000000,25.98935000
1759809300000,124296.34000000,124329.74000000,124296.34000000,124329.74000000,16.19087000
1759809600000,124329.74000000,124329.74000000,124200.00000000,124257.49000000,26.13890000
1759809900000,124257.90000000,124276.93000000,124171.43000000,124198.50000000,87.27917000
1759810200000,124198.49000000,124238.67000000,124140.86000000,124175.31000000,27.12529000
1759810500000,124175.31000000,124177.51000000,124109.10000000,124126.62000000,27.66741000
1759810800000,124126.63000000,124260.00000000,124117.59000000,124260.00000000,17.73159000
1759811100000,124259.99000000,124424.01000000,124259.99000000,124424.01000000,31.44062000
1759811400000,124424.01000000,124500.00000000,124398.96000000,124499.99000000,44.53423000
1759811700000,124499.99000000,124654.47000000,124499.99000000,124618.43000000,61.56229000
1759812000000,124618.43000000,124624.08000000,124529.73000000,124591.02000000,23.14668000
1759812300000,124591.02000000,124597.34000000,124512.45000000,124534.99000000,39.13287000
1759812600000,124535.00000000,124589.37000000,124520.00000000,124560.31000000,36.16525000
1759812900000,124560.32000000,124586.64000000,124499.99000000,124500.00000000,16.41912000
1759813200000,124499.99000000,124524.44000000,124361.34000000,124361.34000000,49.42187000
1759813500000,124361.35000000,124486.00000000,124240.37000000,124455.29000000,49.65570000
1759813800000,124455.28000000,124528.86000000,124455.28000000,124478.84000000,29.13034000
1759814100000,124478.84000000,124478.84000000,124379.75000000,124379.76000000,15.41554000
1759814400000,124379.76000000,124490.02000000,124379.75000000,124472.38000000,30.30174000
1759814700000,124472.37000000,124567.04000000,124450.86000000,124473.10000000,15.72553000
1759815000000,124473.11000000,124507.66000000,124441.32000000,124491.40000000,28.26680000
1759815300000,124491.40000000,124590.33000000,124484.33000000,124590.30000000,21.41631000
1759815600000,124590.31000000,124640.76000000,124528.09000000,124544.47000000,64.78408000
1759815900000,124544.48000000,124568.60000000,124379.75000000,124388.75000000,46.62677000
1759816200000,124388.76000000,124436.40000000,124300.01000000,124358.98000000,25.42733000
1759816500000,124358.98000000,124414.18000000,124324.30000000,124414.17000000,48.03496000
1759816800000,124414.17000000,124454.16000000,124390.02000000,124419.01000000,44.19449000
1759817100000,124419.00000000,124460.00000000,124346.13000000,124460.00000000,55.96699000
1759817400000,124459.99000000,124460.00000000,124309.12000000,124309.13000000,28.45478000
1759817700000,124309.13000000,124325.87000000,124235.84000000,124240.00000000,34.00808000
1759818000000,124240.01000000,124260.92000000,124074.28000000,124090.96000000,56.69615000
1759818300000,124090.96000000,124090.96000000,123888.00000000,123891.55000000,150.19392000
1759818600000,123891.55000000,124010.00000000,123888.00000000,123999.55000000,52.97972000
1759818900000,123999.55000000,124031.31000000,123800.09000000,123950.94000000,222.75783000
1759819200000,123950.94000000,123950.95000000,123800.00000000,123871.48000000,32.52817000
1759819500000,123871.47000000,123973.57000000,123822.99000000,123973.56000000,91.23278000
1759819800000,123973.56000000,123992.83000000,123892.84000000,123960.68000000,66.03011000
1759820100000,123960.69000000,123960.69000000,123890.83000000,123890.84000000,27.53541000
1759820400000,123890.84000000,123960.00000000,123880.00000000,123960.00000000,39.12205000
1759820700000,123959.99000000,124038.00000000,123900.00000000,123900.01000000,42.70707000
1759821000000,123900.00000000,123951.65000000,123826.53000000,123833.12000000,30.59876000
1759821300000,123833.11000000,123833.12000000,123620.12000000,123776.78000000,138.82058000
1759821600000,123776.78000000,123848.00000000,123729.89000000,123784.83000000,31.20623000
1759821900000,123784.83000000,123850.00000000,123737.12000000,123850.00000000,37.33960000
1759822200000,123850.00000000,123850.00000000,123750.00000000,123781.45000000,45.83035000
1759822500000,123781.44000000,123781.45000000,123635.13000000,123673.91000000,75.86854000
1759822800000,123673.90000000,123724.00000000,123567.60000000,123688.98000000,109.17856000
1759823100000,123688.97000000,123690.41000000,123610.76000000,123660.28000000,62.37850000
1759823400000,123660.28000000,123687.58000000,123632.22000000,123686.50000000,46.39040000
1759823700000,123686.49000000,123686.50000000,123580.23000000,123667.99000000,70.65644000
1759824000000,123668.00000000,123668.00000000,123562.73000000,123583.20000000,26.82803000
1759824300000,123583.19000000,123685.27000000,123506.03000000,123683.99000000,157.68879000
1759824600000,123683.99000000,123700.00000000,123481.17000000,123550.73000000,186.30456000
1759824900000,123550.73000000,123626.00000000,123425.22000000,123439.64000000,48.59743000
1759825200000,123439.64000000,123500.00000000,123322.90000000,123500.00000000,152.58975000
1759825500000,123500.00000000,123729.57000000,123500.00000000,123641.38000000,76.08349000
1759825800000,123641.38000000,123668.16000000,123434.00000000,123434.01000000,50.07933000
1759826100000,123434.01000000,123729.57000000,123434.00000000,123729.56000000,61.66435000
1759826400000,123729.56000000,123823.92000000,123712.15000000,123813.02000000,62.27919000
1759826700000,123813.02000000,123882.36000000,123767.70000000,123876.60000000,72.20823000
1759827000000,123876.60000000,123999.98000000,123821.22000000,123970.45000000,147.79854000
1759827300000,123970.45000000,123970.45000000,123843.41000000,123861.75000000,130.81115000
1759827600000,123861.75000000,124000.00000000,123861.74000000,123963.01000000,75.63765000
1759827900000,123963.00000000,124027.98000000,123963.00000000,124027.97000000,41.52453000
1759828200000,124027.98000000,124192.87000000,123999.99000000,124124.11000000,34.66850000
1759828500000,124124.12000000,124164.69000000,124030.00000000,124033.39000000,39.33803000
1759828800000,124033.40000000,124112.80000000,124010.13000000,124069.84000000,36.33810000
1759829100000,124069.85000000,124121.70000000,124045.00000000,124109.06000000,27.24393000
1759829400000,124109.05000000,124210.00000000,124109.05000000,124142.12000000,54.14193000
1759829700000,124142.12000000,124246.64000000,124119.70000000,124140.81000000,32.98243000
1759830000000,124140.81000000,124140.82000000,124096.42000000,124096.42000000,17.02478000
1759830300000,124096.42000000,124134.87000000,124084.57000000,124134.36000000,19.28215000
1759830600000,124134.37000000,124183.34000000,124121.97000000,124183.33000000,16.27879000
1759830900000,124183.34000000,124202.01000000,124117.48000000,124117.48000000,29.24113000
1759831200000,124117.48000000,124117.49000000,124020.00000000,124062.01000000,36.51190000
1759831500000,124062.02000000,124180.00000000,124045.75000000,124179.99000000,45.33278000
1759831800000,124180.00000000,124360.05000000,124179.99000000,124333.70000000,34.46013000
1759832100000,124333.70000000,124342.10000000,124240.01000000,124342.09000000,27.64481000
1759832400000,124342.10000000,124413.75000000,124282.42000000,124282.42000000,48.95304000
1759832700000,124282.42000000,124331.78000000,124258.23000000,124279.25000000,45.46343000
1759833000000,124279.25000000,124370.00000000,124225.90000000,124369.99000000,37.69642000
1759833300000,124369.99000000,124370.00000000,124302.00000000,124302.00000000,23.82684000
1759833600000,124302.00000000,124318.04000000,124235.19000000,124310.22000000,29.07489000
1759833900000,124310.23000000,124310.23000000,124248.58000000,124305.46000000,20.15580000
1759834200000,124305.46000000,124350.00000000,124254.76000000,124269.76000000,21.38551000
1759834500000,124269.76000000,124282.19000000,124262.38000000,124282.19000000,15.14753000
1759834800000,124282.18000000,124290.00000000,124198.02000000,124258.93000000,26.89053000
1759835100000,124258.92000000,124322.96000000,124258.92000000,124285.00000000,16.03633000
1759835400000,124285.00000000,124287.60000000,124181.24000000,124181.25000000,43.39049000
1759835700000,124181.25000000,124301.76000000,124179.99000000,124285.54000000,39.65476000
1759836000000,124285.55000000,124384.82000000,124285.54000000,124301.55000000,35.76827000
1759836300000,124301.55000000,124395.53000000,124301.55000000,124388.67000000,32.13544000
1759836600000,124388.68000000,124479.38000000,124388.67000000,124455.46000000,56.44144000
1759836900000,124455.46000000,124455.47000000,124273.49000000,124328.36000000,28.01644000
1759837200000,124328.37000000,124400.06000000,124328.36000000,124366.88000000,21.47250000
1759837500000,124366.88000000,124509.60000000,124365.15000000,124462.29000000,84.98364000
1759837800000,124462.30000000,124503.95000000,124432.79000000,124499.96000000,19.82907000
1759838100000,124499.95000000,124509.60000000,124431.24000000,124453.38000000,57.82737000
1759838400000,124453.37000000,124453.38000000,124414.91000000,124437.89000000,13.26251000
1759838700000,124437.88000000,124526.06000000,124416.09000000,124493.02000000,39.31441000
1759839000000,124493.03000000,124513.80000000,124432.14000000,124441.03000000,30.14231000
1759839300000,124441.04000000,124453.71000000,124365.15000000,124451.91000000,55.44751000
1759839600000,124451.92000000,124477.14000000,124424.47000000,124424.47000000,23.43998000
1759839900000,124424.47000000,124438.00000000,124390.28000000,124438.00000000,46.18309000
1759840200000,124438.00000000,124478.51000000,124340.00000000,124470.42000000,29.41864000
1759840500000,124470.42000000,124572.50000000,124426.30000000,124572.50000000,31.27940000
1759840800000,124572.49000000,124590.38000000,124518.85000000,124590.38000000,89.44919000
1759841100000,124590.38000000,124926.56000000,124590.37000000,124904.50000000,137.86068000
1759841400000,124904.50000000,124926.76000000,124824.59000000,124926.76000000,29.52733000
1759841700000,124926.75000000,125126.00000000,124898.75000000,124917.99000000,222.20758000
1759842000000,124918.00000000,125046.16000000,124768.38000000,124826.45000000,85.33296000
1759842300000,124826.45000000,124866.47000000,124739.92000000,124837.83000000,158.85780000
1759842600000,124837.83000000,124868.37000000,124742.72000000,124742.81000000,30.76373000
1759842900000,124742.81000000,124742.81000000,124629.25000000,124657.99000000,66.30686000
