time,close
2025-09-12 05:00:00,3.072
2025-09-12 06:00:00,3.0515
2025-09-12 07:00:00,3.0667
2025-09-12 08:00:00,3.0549
2025-09-12 09:00:00,3.0485
2025-09-12 10:00:00,3.0435
2025-09-12 11:00:00,3.0389
2025-09-12 12:00:00,3.0415
2025-09-12 13:00:00,3.0407
2025-09-12 14:00:00,3.0394
2025-09-12 15:00:00,3.0277
2025-09-12 16:00:00,3.041
2025-09-12 17:00:00,3.0652
2025-09-12 18:00:00,3.0786
2025-09-12 19:00:00,3.09
2025-09-12 20:00:00,3.1231
2025-09-12 21:00:00,3.0939
2025-09-12 22:00:00,3.1118
2025-09-12 23:00:00,3.1054
2025-09-13 00:00:00,3.1028
2025-09-13 01:00:00,3.097
2025-09-13 02:00:00,3.1025
2025-09-13 03:00:00,3.1144
2025-09-13 04:00:00,3.106
2025-09-13 05:00:00,3.1009
2025-09-13 06:00:00,3.1158
2025-09-13 07:00:00,3.117
2025-09-13 08:00:00,3.1434
2025-09-13 09:00:00,3.1799
2025-09-13 10:00:00,3.1633
2025-09-13 11:00:00,3.1728
2025-09-13 12:00:00,3.1706
2025-09-13 13:00:00,3.142
2025-09-13 14:00:00,3.1468
2025-09-13 15:00:00,3.1333
2025-09-13 16:00:00,3.1103
2025-09-13 17:00:00,3.1125
2025-09-13 18:00:00,3.1143
2025-09-13 19:00:00,3.111
2025-09-13 20:00:00,3.1176
2025-09-13 21:00:00,3.1198
2025-09-13 22:00:00,3.1205
2025-09-13 23:00:00,3.1193
2025-09-14 00:00:00,3.1106
2025-09-14 01:00:00,3.115
2025-09-14 02:00:00,3.1225
2025-09-14 03:00:00,3.095
2025-09-14 04:00:00,3.099
2025-09-14 05:00:00,3.107
2025-09-14 06:00:00,3.0916
2025-09-14 07:00:00,3.0841
2025-09-14 08:00:00,3.0844
2025-09-14 09:00:00,3.09
2025-09-14 10:00:00,3.0849
2025-09-14 11:00:00,3.059
2025-09-14 12:00:00,3.05
2025-09-14 13:00:00,3.0373
2025-09-14 14:00:00,3.0251
2025-09-14 15:00:00,3.0314
2025-09-14 16:00:00,3.0434
2025-09-14 17:00:00,3.0543
2025-09-14 18:00:00,3.0365
2025-09-14 19:00:00,3.038
2025-09-14 20:00:00,3.0381
2025-09-14 21:00:00,3.0482
2025-09-14 22:00:00,3.051
2025-09-14 23:00:00,3.0279
2025-09-15 00:00:00,3.0349
2025-09-15 01:00:00,3.04
2025-09-15 02:00:00,3.0357
2025-09-15 03:00:00,3.0481
2025-09-15 04:00:00,3.0509
2025-09-15 05:00:00,3.066
2025-09-15 06:00:00,3.0355
2025-09-15 07:00:00,3.0232
2025-09-15 08:00:00,2.9594
2025-09-15 09:00:00,2.9775
2025-09-15 10:00:00,2.9795
2025-09-15 11:00:00,2.9994
2025-09-15 12:00:00,2.9894
2025-09-15 13:00:00,3.0227
2025-09-15 14:00:00,3.0055
2025-09-15 15:00:00,3.0275
2025-09-15 16:00:00,3.006
2025-09-15 17:00:00,3.0093
2025-09-15 18:00:00,3.0083
2025-09-15 19:00:00,2.9883
2025-09-15 20:00:00,2.9977
2025-09-15 21:00:00,2.9991
2025-09-15 22:00:00,2.9911
2025-09-15 23:00:00,2.9969
2025-09-16 00:00:00,2.9863
2025-09-16 01:00:00,2.9847
2025-09-16 02:00:00,2.9795
2025-09-16 03:00:00,2.9791
2025-09-16 04:00:00,2.9812
2025-09-16 05:00:00,3.0048
2025-09-16 06:00:00,2.9837
2025-09-16 07:00:00,3.0079
2025-09-16 08:00:00,3.0348
2025-09-16 09:00:00,3.0295
2025-09-16 10:00:00,3.022
2025-09-16 11:00:00,3.0289
2025-09-16 12:00:00,3.0377
2025-09-16 13:00:00,3.0247
2025-09-16 14:00:00,3.0286
2025-09-16 15:00:00,3.0393
2025-09-16 16:00:00,3.0464
2025-09-16 17:00:00,3.0473
2025-09-16 18:00:00,3.04
2025-09-16 19:00:00,3.0519
2025-09-16 20:00:00,3.0474
2025-09-16 21:00:00,3.0541
2025-09-16 22:00:00,3.0472
2025-09-16 23:00:00,3.0376
2025-09-17 00:00:00,3.0356
2025-09-17 01:00:00,3.0399
2025-09-17 02:00:00,3.0374
2025-09-17 03:00:00,3.0162
2025-09-17 04:00:00,3.0112
2025-09-17 05:00:00,3.02
2025-09-17 06:00:00,3.0235
2025-09-17 07:00:00,3.0342
2025-09-17 08:00:00,3.0205
2025-09-17 09:00:00,3.0146
2025-09-17 10:00:00,3.0128
2025-09-17 11:00:00,3.0088
2025-09-17 12:00:00,3.0242
2025-09-17 13:00:00,3.0228
2025-09-17 14:00:00,3.0138
2025-09-17 15:00:00,3.0227
2025-09-17 16:00:00,3.0218
2025-09-17 17:00:00,3.0197
2025-09-17 18:00:00,2.9978
2025-09-17 19:00:00,3.0321
2025-09-17 20:00:00,3.0149
2025-09-17 21:00:00,3.0319
2025-09-17 22:00:00,3.087
2025-09-17 23:00:00,3.0841
2025-09-18 00:00:00,3.076
2025-09-18 01:00:00,3.093
2025-09-18 02:00:00,3.0951
2025-09-18 03:00:00,3.1051
2025-09-18 04:00:00,3.0985
2025-09-18 05:00:00,3.0806
2025-09-18 06:00:00,3.0709
2025-09-18 07:00:00,3.0924
2025-09-18 08:00:00,3.1066
2025-09-18 09:00:00,3.123
2025-09-18 10:00:00,3.1121
2025-09-18 11:00:00,3.1368
2025-09-18 12:00:00,3.1163
2025-09-18 13:00:00,3.1186
2025-09-18 14:00:00,3.1215
2025-09-18 15:00:00,3.1134
2025-09-18 16:00:00,3.1175
2025-09-18 17:00:00,3.1074
2025-09-18 18:00:00,3.1164
2025-09-18 19:00:00,3.1074
2025-09-18 20:00:00,3.1001
2025-09-18 21:00:00,3.0841
2025-09-18 22:00:00,3.0732
2025-09-18 23:00:00,3.0735
2025-09-19 00:00:00,3.0865
2025-09-19 01:00:00,3.08
2025-09-19 02:00:00,3.0671
2025-09-19 03:00:00,3.047
2025-09-19 04:00:00,3.0492
2025-09-19 05:00:00,3.048
2025-09-19 06:00:00,3.0267
2025-09-19 07:00:00,3.0382
2025-09-19 08:00:00,3.0341
2025-09-19 09:00:00,3.0297
2025-09-19 10:00:00,3.0311
2025-09-19 11:00:00,3.0304
2025-09-19 12:00:00,3.0331
2025-09-19 13:00:00,3.0342
2025-09-19 14:00:00,3.0083
2025-09-19 15:00:00,3.0103
2025-09-19 16:00:00,3.0102
2025-09-19 17:00:00,2.9965
2025-09-19 18:00:00,2.9978
2025-09-19 19:00:00,2.9862
2025-09-19 20:00:00,2.9855
2025-09-19 21:00:00,2.9959
2025-09-19 22:00:00,2.993
2025-09-19 23:00:00,2.9901
2025-09-20 00:00:00,2.9986
2025-09-20 01:00:00,2.9921
2025-09-20 02:00:00,2.9948
2025-09-20 03:00:00,2.9914
2025-09-20 04:00:00,2.9928
2025-09-20 05:00:00,3.0027
2025-09-20 06:00:00,3.0051
2025-09-20 07:00:00,3.0089
2025-09-20 08:00:00,2.9855
2025-09-20 09:00:00,2.9789
2025-09-20 10:00:00,2.9791
2025-09-20 11:00:00,2.9891
2025-09-20 12:00:00,2.985
2025-09-20 13:00:00,2.9835
2025-09-20 14:00:00,2.9812
2025-09-20 15:00:00,2.9893
2025-09-20 16:00:00,2.9915
2025-09-20 17:00:00,2.9824
2025-09-20 18:00:00,2.9746
2025-09-20 19:00:00,2.9744
2025-09-20 20:00:00,2.9709
2025-09-20 21:00:00,2.9805
2025-09-20 22:00:00,2.9821
2025-09-20 23:00:00,2.975
2025-09-21 00:00:00,2.9888
2025-09-21 01:00:00,2.9798
2025-09-21 02:00:00,2.9902
2025-09-21 03:00:00,2.9976
2025-09-21 04:00:00,3.0068
2025-09-21 05:00:00,3.0058
2025-09-21 06:00:00,3.0001
2025-09-21 07:00:00,2.997
2025-09-21 08:00:00,2.9909
2025-09-21 09:00:00,2.9789
2025-09-21 10:00:00,2.9681
2025-09-21 11:00:00,2.9751
2025-09-21 12:00:00,2.9791
2025-09-21 13:00:00,2.9863
2025-09-21 14:00:00,2.9764
2025-09-21 15:00:00,2.9798
2025-09-21 16:00:00,2.9649
2025-09-21 17:00:00,2.9738
2025-09-21 18:00:00,2.9854
2025-09-21 19:00:00,2.9818
2025-09-21 20:00:00,2.9753
2025-09-21 21:00:00,2.9746
2025-09-21 22:00:00,2.9906
2025-09-21 23:00:00,2.9701
2025-09-22 00:00:00,2.9165
2025-09-22 01:00:00,2.9175
2025-09-22 02:00:00,2.8979
2025-09-22 03:00:00,2.9038
2025-09-22 04:00:00,2.8944
2025-09-22 05:00:00,2.847
2025-09-22 06:00:00,2.824
2025-09-22 07:00:00,2.806
2025-09-22 08:00:00,2.8128
2025-09-22 09:00:00,2.8007
2025-09-22 10:00:00,2.8161
2025-09-22 11:00:00,2.8162
2025-09-22 12:00:00,2.8454
2025-09-22 13:00:00,2.8572
