time,close
2025-09-17 02:00:00,4530.85
2025-09-17 03:00:00,4497.79
2025-09-17 04:00:00,4477.44
2025-09-17 05:00:00,4514.91
2025-09-17 06:00:00,4545.99
2025-09-17 07:00:00,4544.07
2025-09-17 08:00:00,4511.08
2025-09-17 09:00:00,4494.85
2025-09-17 10:00:00,4484.02
2025-09-17 11:00:00,4491.64
2025-09-17 12:00:00,4502.06
2025-09-17 13:00:00,4495.95
2025-09-17 14:00:00,4489.93
2025-09-17 15:00:00,4489.54
2025-09-17 16:00:00,4487.13
2025-09-17 17:00:00,4433.77
2025-09-17 18:00:00,4456.17
2025-09-17 19:00:00,4517.62
2025-09-17 20:00:00,4501.52
2025-09-17 21:00:00,4529.18
2025-09-17 22:00:00,4587.12
2025-09-17 23:00:00,4590.53
2025-09-18 00:00:00,4584.79
2025-09-18 01:00:00,4618.95
2025-09-18 02:00:00,4613.52
2025-09-18 03:00:00,4614.42
2025-09-18 04:00:00,4611.42
2025-09-18 05:00:00,4589.51
2025-09-18 06:00:00,4571.37
2025-09-18 07:00:00,4574.75
2025-09-18 08:00:00,4602.44
2025-09-18 09:00:00,4597.0
2025-09-18 10:00:00,4574.28
2025-09-18 11:00:00,4576.12
2025-09-18 12:00:00,4571.04
2025-09-18 13:00:00,4588.5
2025-09-18 14:00:00,4596.45
2025-09-18 15:00:00,4599.34
2025-09-18 16:00:00,4621.3
2025-09-18 17:00:00,4609.37
2025-09-18 18:00:00,4618.2
2025-09-18 19:00:00,4588.23
2025-09-18 20:00:00,4604.85
2025-09-18 21:00:00,4594.73
2025-09-18 22:00:00,4590.98
2025-09-18 23:00:00,4587.66
2025-09-19 00:00:00,4609.79
2025-09-19 01:00:00,4606.93
2025-09-19 02:00:00,4589.1
2025-09-19 03:00:00,4549.98
2025-09-19 04:00:00,4557.93
2025-09-19 05:00:00,4540.78
2025-09-19 06:00:00,4523.8
2025-09-19 07:00:00,4539.06
2025-09-19 08:00:00,4534.23
2025-09-19 09:00:00,4522.64
2025-09-19 10:00:00,4527.73
2025-09-19 11:00:00,4513.8
2025-09-19 12:00:00,4518.59
2025-09-19 13:00:00,4528.13
2025-09-19 14:00:00,4495.75
2025-09-19 15:00:00,4474.93
2025-09-19 16:00:00,4481.85
2025-09-19 17:00:00,4459.52
2025-09-19 18:00:00,4448.83
2025-09-19 19:00:00,4440.68
2025-09-19 20:00:00,4459.12
2025-09-19 21:00:00,4471.38
2025-09-19 22:00:00,4468.9
2025-09-19 23:00:00,4468.59
2025-09-20 00:00:00,4475.67
2025-09-20 01:00:00,4466.01
2025-09-20 02:00:00,4465.79
2025-09-20 03:00:00,4465.52
2025-09-20 04:00:00,4474.08
2025-09-20 05:00:00,4478.67
2025-09-20 06:00:00,4473.07
2025-09-20 07:00:00,4483.22
2025-09-20 08:00:00,4465.78
2025-09-20 09:00:00,4465.91
2025-09-20 10:00:00,4463.91
2025-09-20 11:00:00,4469.96
2025-09-20 12:00:00,4465.8
2025-09-20 13:00:00,4468.15
2025-09-20 14:00:00,4487.18
2025-09-20 15:00:00,4498.2
2025-09-20 16:00:00,4502.57
2025-09-20 17:00:00,4486.09
2025-09-20 18:00:00,4475.22
2025-09-20 19:00:00,4480.18
2025-09-20 20:00:00,4484.69
2025-09-20 21:00:00,4490.48
2025-09-20 22:00:00,4493.74
2025-09-20 23:00:00,4480.42
2025-09-21 00:00:00,4486.94
2025-09-21 01:00:00,4481.26
2025-09-21 02:00:00,4478.57
2025-09-21 03:00:00,4478.26
2025-09-21 04:00:00,4471.66
2025-09-21 05:00:00,4477.38
2025-09-21 06:00:00,4484.6
2025-09-21 07:00:00,4477.78
2025-09-21 08:00:00,4469.49
2025-09-21 09:00:00,4465.95
2025-09-21 10:00:00,4458.8
2025-09-21 11:00:00,4460.57
2025-09-21 12:00:00,4467.6
2025-09-21 13:00:00,4475.88
2025-09-21 14:00:00,4472.73
2025-09-21 15:00:00,4482.8
2025-09-21 16:00:00,4476.83
2025-09-21 17:00:00,4491.15
2025-09-21 18:00:00,4497.0
2025-09-21 19:00:00,4494.4
2025-09-21 20:00:00,4475.26
2025-09-21 21:00:00,4471.52
2025-09-21 22:00:00,4465.3
2025-09-21 23:00:00,4444.97
2025-09-22 00:00:00,4336.27
2025-09-22 01:00:00,4328.22
2025-09-22 02:00:00,4288.13
2025-09-22 03:00:00,4305.87
2025-09-22 04:00:00,4290.45
2025-09-22 05:00:00,4219.39
2025-09-22 06:00:00,4192.12
2025-09-22 07:00:00,4193.38
2025-09-22 08:00:00,4194.67
2025-09-22 09:00:00,4150.99
2025-09-22 10:00:00,4182.78
2025-09-22 11:00:00,4181.62
2025-09-22 12:00:00,4192.43
2025-09-22 13:00:00,4207.1
2025-09-22 14:00:00,4190.01
2025-09-22 15:00:00,4167.88
2025-09-22 16:00:00,4164.72
2025-09-22 17:00:00,4165.05
2025-09-22 18:00:00,4155.32
2025-09-22 19:00:00,4134.98
2025-09-22 20:00:00,4181.81
2025-09-22 21:00:00,4198.18
2025-09-22 22:00:00,4190.74
2025-09-22 23:00:00,4199.08
2025-09-23 00:00:00,4191.39
2025-09-23 01:00:00,4163.71
2025-09-23 02:00:00,4144.21
2025-09-23 03:00:00,4188.01
2025-09-23 04:00:00,4177.02
2025-09-23 05:00:00,4183.34
2025-09-23 06:00:00,4205.56
2025-09-23 07:00:00,4205.24
2025-09-23 08:00:00,4208.87
2025-09-23 09:00:00,4192.55
2025-09-23 10:00:00,4193.06
2025-09-23 11:00:00,4192.08
2025-09-23 12:00:00,4195.79
2025-09-23 13:00:00,4187.62
2025-09-23 14:00:00,4174.55
2025-09-23 15:00:00,4181.01
2025-09-23 16:00:00,4192.52
2025-09-23 17:00:00,4149.0
2025-09-23 18:00:00,4157.16
2025-09-23 19:00:00,4153.43
2025-09-23 20:00:00,4175.6
2025-09-23 21:00:00,4183.66
2025-09-23 22:00:00,4181.93
2025-09-23 23:00:00,4164.26
2025-09-24 00:00:00,4174.45
2025-09-24 01:00:00,4189.71
2025-09-24 02:00:00,4169.68
2025-09-24 03:00:00,4147.51
2025-09-24 04:00:00,4141.21
2025-09-24 05:00:00,4172.49
2025-09-24 06:00:00,4181.21
2025-09-24 07:00:00,4175.08
2025-09-24 08:00:00,4175.2
2025-09-24 09:00:00,4183.0
2025-09-24 10:00:00,4178.43
2025-09-24 11:00:00,4182.08
2025-09-24 12:00:00,4180.18
2025-09-24 13:00:00,4150.29
2025-09-24 14:00:00,4193.59
2025-09-24 15:00:00,4166.18
2025-09-24 16:00:00,4173.57
2025-09-24 17:00:00,4183.86
2025-09-24 18:00:00,4173.09
2025-09-24 19:00:00,4161.5
2025-09-24 20:00:00,4165.69
2025-09-24 21:00:00,4145.54
2025-09-24 22:00:00,4154.62
2025-09-24 23:00:00,4152.81
2025-09-25 00:00:00,4129.23
2025-09-25 01:00:00,4102.17
2025-09-25 02:00:00,4102.22
2025-09-25 03:00:00,4062.78
2025-09-25 04:00:00,4002.88
2025-09-25 05:00:00,4025.69
2025-09-25 06:00:00,3997.75
2025-09-25 07:00:00,4009.18
2025-09-25 08:00:00,4015.4
2025-09-25 09:00:00,4025.17
2025-09-25 10:00:00,4013.75
2025-09-25 11:00:00,4002.51
2025-09-25 12:00:00,3978.51
2025-09-25 13:00:00,3970.57
2025-09-25 14:00:00,4014.17
2025-09-25 15:00:00,4003.26
2025-09-25 16:00:00,3940.62
2025-09-25 17:00:00,3838.77
2025-09-25 18:00:00,3924.96
2025-09-25 19:00:00,3911.59
2025-09-25 20:00:00,3886.31
2025-09-25 21:00:00,3904.88
2025-09-25 22:00:00,3893.34
2025-09-25 23:00:00,3874.36
2025-09-26 00:00:00,3931.52
2025-09-26 01:00:00,3948.65
2025-09-26 02:00:00,3958.78
2025-09-26 03:00:00,3965.32
2025-09-26 04:00:00,3945.88
2025-09-26 05:00:00,3921.2
2025-09-26 06:00:00,3921.14
2025-09-26 07:00:00,3938.11
2025-09-26 08:00:00,3933.93
2025-09-26 09:00:00,3915.12
2025-09-26 10:00:00,3888.44
2025-09-26 11:00:00,3906.0
2025-09-26 12:00:00,3937.23
2025-09-26 13:00:00,3971.14
2025-09-26 14:00:00,3930.92
2025-09-26 15:00:00,3946.0
2025-09-26 16:00:00,3990.81
2025-09-26 17:00:00,4044.71
2025-09-26 18:00:00,4044.11
2025-09-26 19:00:00,4024.07
2025-09-26 20:00:00,4009.83
2025-09-26 21:00:00,4023.34
2025-09-26 22:00:00,4026.24
2025-09-26 23:00:00,4032.24
2025-09-27 00:00:00,4027.19
2025-09-27 01:00:00,4018.29
2025-09-27 02:00:00,4012.74
2025-09-27 03:00:00,4019.41
2025-09-27 04:00:00,4022.01
2025-09-27 05:00:00,4019.96
2025-09-27 06:00:00,4019.0
2025-09-27 07:00:00,4007.93
2025-09-27 08:00:00,3985.87
2025-09-27 09:00:00,3995.24
2025-09-27 10:00:00,4008.99
2025-09-27 11:00:00,4002.16
2025-09-27 12:00:00,4028.92
2025-09-27 13:00:00,4019.92
2025-09-27 14:00:00,4014.93
2025-09-27 15:00:00,4018.92
2025-09-27 16:00:00,4007.43
2025-09-27 17:00:00,4001.68
2025-09-27 18:00:00,3996.08
2025-09-27 19:00:00,4002.45
2025-09-27 20:00:00,4006.55
2025-09-27 21:00:00,4014.73
2025-09-27 22:00:00,4022.71
2025-09-27 23:00:00,4018.38
2025-09-28 00:00:00,4016.43
2025-09-28 01:00:00,3996.92
2025-09-28 02:00:00,4001.22
2025-09-28 03:00:00,4002.74
2025-09-28 04:00:00,4005.05
2025-09-28 05:00:00,4010.78
2025-09-28 06:00:00,4006.09
2025-09-28 07:00:00,4014.32
2025-09-28 08:00:00,4002.02
2025-09-28 09:00:00,3995.91
2025-09-28 10:00:00,3996.38
2025-09-28 11:00:00,3992.39
2025-09-28 12:00:00,3978.11
2025-09-28 13:00:00,4013.21
2025-09-28 14:00:00,4024.64
2025-09-28 15:00:00,4021.69
2025-09-28 16:00:00,4033.48
2025-09-28 17:00:00,4040.23
2025-09-28 18:00:00,4042.24
2025-09-28 19:00:00,4039.45
2025-09-28 20:00:00,4051.41
2025-09-28 21:00:00,4049.95
2025-09-28 22:00:00,4132.29
2025-09-28 23:00:00,4142.16
2025-09-29 00:00:00,4127.33
2025-09-29 01:00:00,4114.8
2025-09-29 02:00:00,4111.68
2025-09-29 03:00:00,4121.8
2025-09-29 04:00:00,4119.26
2025-09-29 05:00:00,4114.13
2025-09-29 06:00:00,4097.53
2025-09-29 07:00:00,4108.25
2025-09-29 08:00:00,4122.3
2025-09-29 09:00:00,4134.97
2025-09-29 10:00:00,4116.34
2025-09-29 11:00:00,4103.21
2025-09-29 12:00:00,4098.03
2025-09-29 13:00:00,4169.13
2025-09-29 14:00:00,4188.8
2025-09-29 15:00:00,4164.8
2025-09-29 16:00:00,4142.6
2025-09-29 17:00:00,4155.53
2025-09-29 18:00:00,4162.29
2025-09-29 19:00:00,4188.32
2025-09-29 20:00:00,4226.09
2025-09-29 21:00:00,4224.0
2025-09-29 22:00:00,4226.06
2025-09-29 23:00:00,4215.07
2025-09-30 00:00:00,4206.03
2025-09-30 01:00:00,4203.24
2025-09-30 02:00:00,4198.73
2025-09-30 03:00:00,4198.68
2025-09-30 04:00:00,4188.63
2025-09-30 05:00:00,4184.15
2025-09-30 06:00:00,4189.73
2025-09-30 07:00:00,4182.13
2025-09-30 08:00:00,4169.12
2025-09-30 09:00:00,4140.78
2025-09-30 10:00:00,4158.1
2025-09-30 11:00:00,4165.39
2025-09-30 12:00:00,4158.42
2025-09-30 13:00:00,4154.39
2025-09-30 14:00:00,4149.28
2025-09-30 15:00:00,4119.87
2025-09-30 16:00:00,4099.11
2025-09-30 17:00:00,4100.73
2025-09-30 18:00:00,4116.53
2025-09-30 19:00:00,4160.1
2025-09-30 20:00:00,4195.36
2025-09-30 21:00:00,4152.74
2025-09-30 22:00:00,4140.43
2025-09-30 23:00:00,4145.15
2025-10-01 00:00:00,4148.45
2025-10-01 01:00:00,4171.33
2025-10-01 02:00:00,4152.96
2025-10-01 03:00:00,4128.66
2025-10-01 04:00:00,4140.38
2025-10-01 05:00:00,4143.86
2025-10-01 06:00:00,4126.26
2025-10-01 07:00:00,4145.8
2025-10-01 08:00:00,4291.23
2025-10-01 09:00:00,4310.89
2025-10-01 10:00:00,4282.62
2025-10-01 11:00:00,4298.2
2025-10-01 12:00:00,4284.39
2025-10-01 13:00:00,4295.26
2025-10-01 14:00:00,4323.95
2025-10-01 15:00:00,4327.23
2025-10-01 16:00:00,4324.57
2025-10-01 17:00:00,4293.11
2025-10-01 18:00:00,4308.35
2025-10-01 19:00:00,4334.53
2025-10-01 20:00:00,4334.63
2025-10-01 21:00:00,4304.79
2025-10-01 22:00:00,4312.96
2025-10-01 23:00:00,4348.03
2025-10-02 00:00:00,4335.15
2025-10-02 01:00:00,4393.31
2025-10-02 02:00:00,4386.25
2025-10-02 03:00:00,4376.3
2025-10-02 04:00:00,4371.99
2025-10-02 05:00:00,4384.02
2025-10-02 06:00:00,4403.5
2025-10-02 07:00:00,4375.78
2025-10-02 08:00:00,4387.63
2025-10-02 09:00:00,4391.59
2025-10-02 10:00:00,4379.82
2025-10-02 11:00:00,4378.93
2025-10-02 12:00:00,4406.02
2025-10-02 13:00:00,4417.46
2025-10-02 14:00:00,4374.42
2025-10-02 15:00:00,4437.09
2025-10-02 16:00:00,4448.4
2025-10-02 17:00:00,4466.31
2025-10-02 18:00:00,4487.3
2025-10-02 19:00:00,4495.61
2025-10-02 20:00:00,4491.46
2025-10-02 21:00:00,4468.71
2025-10-02 22:00:00,4464.13
2025-10-02 23:00:00,4484.35
2025-10-03 00:00:00,4468.41
2025-10-03 01:00:00,4471.92
2025-10-03 02:00:00,4510.19
2025-10-03 03:00:00,4500.59
2025-10-03 04:00:00,4496.98
2025-10-03 05:00:00,4476.32
2025-10-03 06:00:00,4472.09
2025-10-03 07:00:00,4462.33
2025-10-03 08:00:00,4466.23
2025-10-03 09:00:00,4473.26
2025-10-03 10:00:00,4489.56
2025-10-03 11:00:00,4478.45
2025-10-03 12:00:00,4482.41
2025-10-03 13:00:00,4470.97
2025-10-03 14:00:00,4482.84
2025-10-03 15:00:00,4534.75
2025-10-03 16:00:00,4525.42
2025-10-03 17:00:00,4471.66
2025-10-03 18:00:00,4512.57
2025-10-03 19:00:00,4519.48
2025-10-03 20:00:00,4534.94
2025-10-03 21:00:00,4523.1
2025-10-03 22:00:00,4528.4
2025-10-03 23:00:00,4512.87
2025-10-04 00:00:00,4501.46
2025-10-04 01:00:00,4479.67
2025-10-04 02:00:00,4484.77
2025-10-04 03:00:00,4487.06
2025-10-04 04:00:00,4494.45
2025-10-04 05:00:00,4504.05
2025-10-04 06:00:00,4506.77
2025-10-04 07:00:00,4498.29
2025-10-04 08:00:00,4489.22
2025-10-04 09:00:00,4489.69
2025-10-04 10:00:00,4487.55
2025-10-04 11:00:00,4483.83
2025-10-04 12:00:00,4479.74
2025-10-04 13:00:00,4499.53
2025-10-04 14:00:00,4470.58
2025-10-04 15:00:00,4455.05
2025-10-04 16:00:00,4466.58
2025-10-04 17:00:00,4463.69
2025-10-04 18:00:00,4454.93
2025-10-04 19:00:00,4467.12
2025-10-04 20:00:00,4475.16
2025-10-04 21:00:00,4484.5
2025-10-04 22:00:00,4489.6
2025-10-04 23:00:00,4487.15
2025-10-05 00:00:00,4470.93
2025-10-05 01:00:00,4487.51
2025-10-05 02:00:00,4548.9
2025-10-05 03:00:00,4531.54
2025-10-05 04:00:00,4574.62
2025-10-05 05:00:00,4569.23
2025-10-05 06:00:00,4559.66
2025-10-05 07:00:00,4605.97
2025-10-05 08:00:00,4587.54
2025-10-05 09:00:00,4549.22
2025-10-05 10:00:00,4542.57
2025-10-05 11:00:00,4551.06
2025-10-05 12:00:00,4531.65
2025-10-05 13:00:00,4538.93
2025-10-05 14:00:00,4535.7
2025-10-05 15:00:00,4532.0
2025-10-05 16:00:00,4528.51
2025-10-05 17:00:00,4511.48
2025-10-05 18:00:00,4518.56
2025-10-05 19:00:00,4487.26
2025-10-05 20:00:00,4498.57
2025-10-05 21:00:00,4505.42
2025-10-05 22:00:00,4513.29
2025-10-05 23:00:00,4514.32
2025-10-06 00:00:00,4499.29
2025-10-06 01:00:00,4527.87
2025-10-06 02:00:00,4538.32
2025-10-06 03:00:00,4537.08
2025-10-06 04:00:00,4524.66
2025-10-06 05:00:00,4527.83
2025-10-06 06:00:00,4560.26
2025-10-06 07:00:00,4533.19
2025-10-06 08:00:00,4561.61
2025-10-06 09:00:00,4573.0
2025-10-06 10:00:00,4573.2
2025-10-06 11:00:00,4571.71
2025-10-06 12:00:00,4581.29
2025-10-06 13:00:00,4637.87
2025-10-06 14:00:00,4638.51
2025-10-06 15:00:00,4673.39
2025-10-06 16:00:00,4678.18
2025-10-06 17:00:00,4696.0
2025-10-06 18:00:00,4711.96
2025-10-06 19:00:00,4722.62
2025-10-06 20:00:00,4689.12
2025-10-06 21:00:00,4693.64
2025-10-06 22:00:00,4698.57
2025-10-06 23:00:00,4684.01
2025-10-07 00:00:00,4680.03
2025-10-07 01:00:00,4675.25
2025-10-07 02:00:00,4686.41
2025-10-07 03:00:00,4690.59
2025-10-07 04:00:00,4713.6
2025-10-07 05:00:00,4711.64
2025-10-07 06:00:00,4669.39
2025-10-07 07:00:00,4678.19
2025-10-07 08:00:00,4670.36
2025-10-07 09:00:00,4680.14
2025-10-07 10:00:00,4692.38
2025-10-07 11:00:00,4708.81
2025-10-07 12:00:00,4747.46
2025-10-07 13:00:00,4704.63
2025-10-07 14:00:00,4592.84
2025-10-07 15:00:00,4511.99
2025-10-07 16:00:00,4499.3
2025-10-07 17:00:00,4475.31
2025-10-07 18:00:00,4464.91
2025-10-07 19:00:00,4479.44
2025-10-07 20:00:00,4509.3
2025-10-07 21:00:00,4493.46
2025-10-07 22:00:00,4498.19
2025-10-07 23:00:00,4447.7
2025-10-08 00:00:00,4471.6
2025-10-08 01:00:00,4483.02
2025-10-08 02:00:00,4480.83
2025-10-08 03:00:00,4443.6
2025-10-08 04:00:00,4461.63
2025-10-08 05:00:00,4437.49
2025-10-08 06:00:00,4455.6
2025-10-08 07:00:00,4463.48
2025-10-08 08:00:00,4475.51
2025-10-08 09:00:00,4484.39
2025-10-08 10:00:00,4500.08
2025-10-08 11:00:00,4487.3
2025-10-08 12:00:00,4477.85
2025-10-08 13:00:00,4476.29
2025-10-08 14:00:00,4450.09
2025-10-08 15:00:00,4447.14
2025-10-08 16:00:00,4496.35
2025-10-08 17:00:00,4538.46
2025-10-08 18:00:00,4523.48
2025-10-08 19:00:00,4515.27
2025-10-08 20:00:00,4503.66
2025-10-08 21:00:00,4525.59
2025-10-08 22:00:00,4521.32
2025-10-08 23:00:00,4525.72
2025-10-09 00:00:00,4511.29
2025-10-09 01:00:00,4478.99
2025-10-09 02:00:00,4412.82
2025-10-09 03:00:00,4450.8
2025-10-09 04:00:00,4455.04
2025-10-09 05:00:00,4454.69
2025-10-09 06:00:00,4429.55
2025-10-09 07:00:00,4426.6
2025-10-09 08:00:00,4328.0
2025-10-09 09:00:00,4334.82
2025-10-09 10:00:00,4354.7
2025-10-09 11:00:00,4373.05
2025-10-09 12:00:00,4404.37
2025-10-09 13:00:00,4350.81
2025-10-09 14:00:00,4344.88
2025-10-09 15:00:00,4314.79
2025-10-09 16:00:00,4277.34
2025-10-09 17:00:00,4334.4
2025-10-09 18:00:00,4308.24
2025-10-09 19:00:00,4338.0
2025-10-09 20:00:00,4337.46
2025-10-09 21:00:00,4357.85
2025-10-09 22:00:00,4377.83
2025-10-09 23:00:00,4368.09
2025-10-10 00:00:00,4380.7
2025-10-10 01:00:00,4373.38
2025-10-10 02:00:00,4359.19
2025-10-10 03:00:00,4347.13
2025-10-10 04:00:00,4344.49
2025-10-10 05:00:00,4368.34
2025-10-10 06:00:00,4328.0
2025-10-10 07:00:00,4323.39
2025-10-10 08:00:00,4346.12
2025-10-10 09:00:00,4322.12
2025-10-10 10:00:00,4342.89
2025-10-10 11:00:00,4343.02
2025-10-10 12:00:00,4348.54
2025-10-10 13:00:00,4356.1
2025-10-10 14:00:00,4280.35
2025-10-10 15:00:00,4103.11
2025-10-10 16:00:00,4108.99
2025-10-10 17:00:00,4093.97
2025-10-10 18:00:00,4053.84
2025-10-10 19:00:00,3997.56
2025-10-10 20:00:00,3871.3
2025-10-10 21:00:00,3949.99
2025-10-10 22:00:00,3855.09
2025-10-10 23:00:00,3829.72
2025-10-11 00:00:00,3838.48
2025-10-11 01:00:00,3733.35
2025-10-11 02:00:00,3841.17
2025-10-11 03:00:00,3792.26
2025-10-11 04:00:00,3820.54
2025-10-11 05:00:00,3789.47
2025-10-11 06:00:00,3781.78
2025-10-11 07:00:00,3758.81
2025-10-11 08:00:00,3815.36
2025-10-11 09:00:00,3829.37
2025-10-11 10:00:00,3833.89
2025-10-11 11:00:00,3839.99
2025-10-11 12:00:00,3823.52
2025-10-11 13:00:00,3832.39
2025-10-11 14:00:00,3814.2
2025-10-11 15:00:00,3825.13
2025-10-11 16:00:00,3820.07
2025-10-11 17:00:00,3825.14
2025-10-11 18:00:00,3815.48
2025-10-11 19:00:00,3760.61
2025-10-11 20:00:00,3695.15
2025-10-11 21:00:00,3735.75
2025-10-11 22:00:00,3742.94
2025-10-11 23:00:00,3746.79
2025-10-12 00:00:00,3701.01
2025-10-12 01:00:00,3719.24
2025-10-12 02:00:00,3734.06
2025-10-12 03:00:00,3781.61
2025-10-12 04:00:00,3801.9
2025-10-12 05:00:00,3806.33
2025-10-12 06:00:00,3832.84
2025-10-12 07:00:00,3827.99
2025-10-12 08:00:00,3823.17
2025-10-12 09:00:00,3843.8
2025-10-12 10:00:00,3820.0
2025-10-12 11:00:00,3820.36
2025-10-12 12:00:00,3832.1
2025-10-12 13:00:00,3810.13
2025-10-12 14:00:00,3975.19
2025-10-12 15:00:00,4034.59
2025-10-12 16:00:00,4106.27
2025-10-12 17:00:00,4127.85
2025-10-12 18:00:00,4109.5
2025-10-12 19:00:00,4135.68
2025-10-12 20:00:00,4136.24
2025-10-12 21:00:00,4135.53
2025-10-12 22:00:00,4134.57
2025-10-12 23:00:00,4152.29
2025-10-13 00:00:00,4139.8
2025-10-13 01:00:00,4198.77
2025-10-13 02:00:00,4158.51
2025-10-13 03:00:00,4139.78
2025-10-13 04:00:00,4142.16
2025-10-13 05:00:00,4131.55
2025-10-13 06:00:00,4170.0
2025-10-13 07:00:00,4178.3
2025-10-13 08:00:00,4175.36
2025-10-13 09:00:00,4164.56
2025-10-13 10:00:00,4151.75
2025-10-13 11:00:00,4080.39
2025-10-13 12:00:00,4097.12
2025-10-13 13:00:00,4164.66
2025-10-13 14:00:00,4095.45
2025-10-13 15:00:00,4135.0
2025-10-13 16:00:00,4165.01
2025-10-13 17:00:00,4234.62
2025-10-13 18:00:00,4228.35
2025-10-13 19:00:00,4251.96
2025-10-13 20:00:00,4286.21
2025-10-13 21:00:00,4258.29
2025-10-13 22:00:00,4271.15
2025-10-13 23:00:00,4240.85
2025-10-14 00:00:00,4242.11
2025-10-14 01:00:00,4211.33
2025-10-14 02:00:00,4172.31
2025-10-14 03:00:00,4153.56
2025-10-14 04:00:00,4100.09
2025-10-14 05:00:00,4069.99
2025-10-14 06:00:00,4003.38
2025-10-14 07:00:00,3981.19
2025-10-14 08:00:00,3996.3
2025-10-14 09:00:00,3985.27
2025-10-14 10:00:00,3942.37
2025-10-14 11:00:00,3971.85
2025-10-14 12:00:00,3941.1
2025-10-14 13:00:00,3956.03
