upper,lower,runs,sharpe_mean,maxdd_mean,cagr_mean,total_return_mean,trades_sum,fees_sum
0.504,0.496,1,0.0,0.0,0.0,0.0,0,0.0
0.504,0.492,1,0.0,0.0,0.0,0.0,0,0.0
0.504,0.488,1,0.0,0.0,0.0,0.0,0,0.0
0.508,0.496,1,0.0,0.0,0.0,0.0,0,0.0
0.508,0.492,1,0.0,0.0,0.0,0.0,0,0.0
0.508,0.488,1,0.0,0.0,0.0,0.0,0,0.0
0.512,0.496,1,0.0,0.0,0.0,0.0,0,0.0
0.512,0.492,1,0.0,0.0,0.0,0.0,0,0.0
0.512,0.488,1,0.0,0.0,0.0,0.0,0,0.0
