upper,lower,runs,sharpe_mean,maxdd_mean,cagr_mean,total_return_mean,trades_sum,fees_sum
0.504,0.496,1,0.01407574732360493,1.0034037286218283,-1.0,-1.0,30,4.326357693112921
0.504,0.492,1,0.01407574732360493,1.0034037286218283,-1.0,-1.0,30,4.326357693112921
0.504,0.488,1,-0.00797364785046724,1.006554827034122,-1.0,-1.0,30,4.342209586004989
0.508,0.496,1,0.01407574732360493,1.0034037286218283,-1.0,-1.0,30,4.326357693112921
0.508,0.492,1,0.01407574732360493,1.0034037286218283,-1.0,-1.0,30,4.326357693112921
0.508,0.488,1,-0.00797364785046724,1.006554827034122,-1.0,-1.0,30,4.342209586004989
0.512,0.496,1,0.01407574732360493,1.0034037286218283,-1.0,-1.0,30,4.326357693112921
0.512,0.492,1,0.01407574732360493,1.0034037286218283,-1.0,-1.0,30,4.326357693112921
0.512,0.488,1,-0.00797364785046724,1.006554827034122,-1.0,-1.0,30,4.342209586004989
