timestamp,side,price,bar_open,bar_close,qty,fee,slippage,notional,execution_type,target_exposure_raw,target_exposure_final,delta_e,delta_e_min,suppressed,clamped_long_only
1970-01-01 00:28:34.546800+00:00,buy,59255.834729972266,59529.94,57499.99,0.005039480973775549,0.2986186517068836,0.0,298.6186517068836,limit,0.3,0.3,0.3,0.03385901435528077,False,False
1970-01-01 00:28:34.590000+00:00,sell,59217.29325836725,58913.98,56954.47,0.005039480973775549,0.29842442269402886,0.0,298.42442269402886,limit,0.0,0.0,0.29749723896337515,0.03526415662740426,False,False
1970-01-01 00:28:34.593600+00:00,buy,56982.937229999996,56954.46,57361.7,0.005263198323253759,0.2999124996830102,0.14988130918689468,299.9124996830102,market,0.3,0.3,0.3,0.03528881968342382,False,False
1970-01-01 00:28:34.600800+00:00,sell,57880.075485,57909.03,57880.58,0.005263198323253759,0.304634316242453,0.15239335479861332,304.634316242453,market,0.0,0.0,0.3036833841268101,0.03533499156852135,False,False
1970-01-01 00:28:34.615200+00:00,buy,57140.926185,57112.37,57463.87,0.005268685521152122,0.3010575704561317,0.1504535584488098,301.05757045613166,market,0.3,0.3,0.3,0.035386696952731944,False,False
1970-01-01 00:28:34.618800+00:00,sell,57435.14806,57463.88,57442.88,0.005268685521152122,0.3026077329889504,0.15137955627260016,302.6077329889504,market,0.0,0.0,0.3014707009455055,0.03535187206353488,False,False
1970-01-01 00:28:35.378400+00:00,buy,60740.34499499999,60709.99,60854.01,0.004959653528720372,0.3012510663901445,0.15055025806601063,301.2510663901445,market,0.3,0.3,0.3,0.031652071839576856,False,False
1970-01-01 00:28:35.389200+00:00,sell,61005.886338220516,60779.99,60876.69,0.0005768797481389603,0.03519306034578669,0.0,35.19306034578669,limit,0.26547881128500017,0.26547881128500017,0.03494347585742946,0.03164335286815301,False,False
1970-01-01 00:28:35.392800+00:00,sell,60846.26165,60876.7,60895.23,0.0043827737805814115,0.26667540020601627,0.13340440230414582,266.67540020601626,market,0.0,0.0,0.2657637706253094,0.031627873529410544,False,False
1970-01-01 00:28:35.670000+00:00,buy,62073.010995,62041.99,62035.39,0.004851869066810759,0.3011701219304446,0.1505098060621861,301.1701219304446,market,0.3,0.3,0.3,0.031277903181838984,False,False
1970-01-01 00:28:35.702400+00:00,sell,61756.7062,61787.6,61427.54,0.0007602933074130269,0.04695321041173259,0.023488349380555055,46.953210411732584,market,0.2524143120376479,0.2524143120376479,0.04690342386956936,0.031153907515612866,False,False
1970-01-01 00:28:35.706000+00:00,buy,61211.56977653302,61427.54,61314.98,0.0007922032802555523,0.04849200636656108,0.0,48.49200636656108,limit,0.3,0.3,0.0486633367617586,0.031155763885107962,False,False
1970-01-01 00:28:35.716800+00:00,sell,61565.71174500001,61596.51,61610.04,0.0048837790396532845,0.3006733325815671,0.15041187222686886,300.6733325815671,market,0.0,0.0,0.30054035889181036,0.03113801280164702,False,False
1970-01-01 00:28:35.734800+00:00,buy,61469.069175,61438.35,61696.0,0.003921352182809621,0.24104186858466184,0.12046070394035431,241.04186858466184,market,0.24083917982649547,0.24083917982649547,0.24083917982649547,0.031052806465866473,False,False
1970-01-01 00:28:35.738400+00:00,sell,61665.142005,61695.99,61774.01,0.003921352182809621,0.241810739204572,0.12096585252853634,241.810739204572,market,0.0,0.0,0.24172146612507955,0.03105625485799035,False,False
1970-01-01 00:28:35.878800+00:00,buy,64929.902751401016,65154.98,64994.99,0.0037664616956078916,0.24455599161269737,0.0,244.55599161269737,limit,0.24530904359188616,0.24530904359188616,0.24530904359188616,0.031007726298168364,False,False
1970-01-01 00:28:35.882400+00:00,buy,65027.4975,64995.0,65122.18,0.0008510626285831344,0.0553424729525332,0.02765740777237843,55.3424729525332,market,0.3,0.3,0.055293436623026604,0.03100860654384363,False,False
1970-01-01 00:28:35.893200+00:00,sell,65241.26305000001,65273.9,65461.99,0.004617524324191026,0.30125311907432023,0.15070191049237303,301.25311907432024,market,0.0,0.0,0.3009332170814148,0.031018365467072012,False,False
1970-01-01 00:28:35.904000+00:00,buy,65267.827605,65235.21,65508.69,0.003642529614252371,0.2377399949091309,0.11881059215848423,237.7399949091309,market,0.237393012090679,0.237393012090679,0.237393012090679,0.031037652989018394,False,False
1970-01-01 00:28:35.907600+00:00,sell,65475.94565,65508.7,65340.84,0.003642529614252371,0.23849807105130372,0.11930868987057117,238.49807105130373,market,0.0,0.0,0.23826427390129618,0.03104134698332245,False,False
1970-01-01 00:28:36.123600+00:00,buy,66866.406495,66832.99,67049.99,0.004493311807248021,0.30045161381222923,0.15015073154033398,300.45161381222925,market,0.3,0.3,0.3,0.03084573035782734,False,False
1970-01-01 00:28:36.127200+00:00,sell,67016.465005,67049.99,66928.0,0.004493311807248021,0.3011258734869903,0.1506382558714298,301.1258734869903,market,0.0,0.0,0.3008615717305333,0.030846099662238863,False,False
1970-01-01 00:28:36.130800+00:00,buy,66961.46399999999,66928.0,66889.88,0.0044859106956834805,0.3003831475562243,0.1501165155203191,300.3831475562243,market,0.3,0.3,0.3,0.030847501988476328,False,False
1970-01-01 00:28:36.166800+00:00,sell,66426.760005,66459.99,66520.4,0.0013124199090227742,0.08717980232243976,0.04361170701472922,87.17980232243976,market,0.2113165905339253,0.2113165905339253,0.08739149383677994,0.03088307578401467,False,False
