upper,lower,runs,sharpe_mean,maxdd_mean,cagr_mean,total_return_mean,trades_sum,fees_sum
0.505,0.495,1,0.2856303705273318,1.0000164304800445,-1.0,-1.0,38,6.74959727246191
0.505,0.49,1,0.2856303705273318,1.0000164304800445,-1.0,-1.0,38,6.74959727246191
0.505,0.485,1,0.2856303705273318,1.0000164304800445,-1.0,-1.0,38,6.74959727246191
0.51,0.495,1,0.2856303705273318,1.0000164304800445,-1.0,-1.0,38,6.74959727246191
0.51,0.49,1,0.2856303705273318,1.0000164304800445,-1.0,-1.0,38,6.74959727246191
0.51,0.485,1,0.2856303705273318,1.0000164304800445,-1.0,-1.0,38,6.74959727246191
0.515,0.495,1,0.2856303705273318,1.0000164304800445,-1.0,-1.0,38,6.74959727246191
0.515,0.49,1,0.2856303705273318,1.0000164304800445,-1.0,-1.0,38,6.74959727246191
0.515,0.485,1,0.2856303705273318,1.0000164304800445,-1.0,-1.0,38,6.74959727246191
