upper,lower,runs,sharpe_mean,maxdd_mean,cagr_mean,total_return_mean,trades_sum,fees_sum
0.505,0.495,1,0.13668185862772725,1.00690054848075,-1.0,-1.0000000002428118,18,6.756054269825648
0.505,0.49,1,0.13303673952304854,1.00690054848075,-1.0,-1.0000000001618832,18,6.756054220304405
0.505,0.485,1,0.12532061743922435,1.0065541576491686,-1.0,-1.0000000628049357,14,6.7532610297709565
0.51,0.495,1,0.14035888844696884,1.0065015272208437,-1.0,-1.000000000228794,18,6.75360211378844
0.51,0.49,1,0.13671376997695187,1.0065015272208437,-1.0,-1.0000000001525375,18,6.753602067126118
0.51,0.485,1,0.12956467820086787,1.006155058479352,-1.0,-1.0000000589864317,14,6.750813065235441
0.515,0.495,1,0.12728031494050218,1.0065033608403904,-1.0,-1.0000000703085286,14,6.753539227284983
0.515,0.49,1,0.12307272745406114,1.0065033608403904,-1.0,-1.0000000468748402,14,6.753524887927287
0.515,0.485,1,0.12956467820086787,1.006155058479352,-1.0,-1.0000000589864317,14,6.750813065235441
