upper,lower,runs,sharpe_mean,maxdd_mean,cagr_mean,total_return_mean,trades_sum,fees_sum
0.504,0.496,4,0.0,0.0,0.0,0.0,6,6.707686992888173
0.504,0.492,4,0.0,0.0,0.0,0.0,6,6.707686992888173
0.504,0.488,4,0.0,0.0,0.0,0.0,6,6.707686992888173
0.508,0.496,4,0.0,0.0,0.0,0.0,6,6.707686992888173
0.508,0.492,4,0.0,0.0,0.0,0.0,6,6.707686992888173
0.508,0.488,4,0.0,0.0,0.0,0.0,6,6.707686992888173
0.512,0.496,4,0.0,0.0,0.0,0.0,4,4.452793280622682
0.512,0.492,4,0.0,0.0,0.0,0.0,4,4.452793280622682
0.512,0.488,4,0.0,0.0,0.0,0.0,4,4.452793280622682
