timestamp,open,high,low,close,volume
1760276700000,111818.30000000,111837.94000000,111384.99000000,111411.40000000,198.98438000
1760277000000,111411.40000000,111517.48000000,111379.44000000,111428.01000000,52.10042000
1760277300000,111428.01000000,111443.28000000,111265.99000000,111297.52000000,63.39955000
1760277600000,111297.51000000,111459.08000000,111219.96000000,111436.47000000,72.07033000
1760277900000,111436.47000000,111498.12000000,111350.84000000,111360.70000000,45.29494000
1760278200000,111360.69000000,111459.80000000,111360.69000000,111416.49000000,30.45475000
1760278500000,111416.49000000,111541.71000000,111333.00000000,111471.46000000,36.98341000
1760278800000,111471.45000000,111489.95000000,111335.77000000,111469.07000000,31.54614000
1760279100000,111469.06000000,111489.90000000,111418.35000000,111481.26000000,19.08583000
1760279400000,111481.26000000,111493.39000000,111319.00000000,111360.42000000,55.15736000
1760279700000,111360.42000000,111476.72000000,111243.87000000,111261.84000000,36.13154000
1760280000000,111261.85000000,111399.68000000,111177.75000000,111399.68000000,44.33982000
1760280300000,111399.67000000,112360.04000000,111361.59000000,112099.98000000,1063.56302000
1760280600000,112099.98000000,112990.90000000,111922.18000000,112933.35000000,756.45574000
1760280900000,112933.35000000,112965.58000000,111959.50000000,112338.10000000,607.68812000
1760281200000,112338.11000000,112813.20000000,112078.00000000,112813.20000000,419.72583000
1760281500000,112813.20000000,113381.60000000,112740.17000000,112872.14000000,645.24386000
1760281800000,112872.13000000,113223.15000000,112682.83000000,113218.53000000,404.17305000
1760282100000,113218.52000000,113745.84000000,112936.28000000,113666.01000000,524.23953000
1760282400000,113666.01000000,113721.12000000,113173.35000000,113549.54000000,360.81577000
1760282700000,113549.55000000,113549.55000000,112889.87000000,113169.49000000,260.10365000
1760283000000,113169.49000000,113185.99000000,112617.80000000,112686.93000000,405.66946000
1760283300000,112686.93000000,112810.46000000,112400.00000000,112633.31000000,334.04926000
1760283600000,112633.31000000,112779.04000000,112496.72000000,112671.65000000,167.86714000
1760283900000,112671.65000000,113058.95000000,112671.64000000,113011.06000000,205.55920000
1760284200000,113011.07000000,113235.73000000,113011.07000000,113235.73000000,142.22146000
1760284500000,113235.73000000,113311.32000000,113098.05000000,113198.20000000,173.60893000
1760284800000,113198.20000000,113952.00000000,113198.20000000,113896.03000000,397.02243000
1760285100000,113896.02000000,114312.30000000,113737.05000000,113796.23000000,885.60489000
1760285400000,113796.24000000,114056.65000000,113587.74000000,113900.01000000,302.96746000
1760285700000,113900.01000000,113936.08000000,113537.95000000,113642.02000000,211.17598000
1760286000000,113642.01000000,113816.06000000,113600.66000000,113700.01000000,204.72584000
1760286300000,113700.00000000,113780.00000000,113490.01000000,113649.78000000,111.30699000
1760286600000,113649.78000000,113761.59000000,113528.00000000,113668.85000000,134.74925000
1760286900000,113668.85000000,113703.08000000,113372.33000000,113474.95000000,168.04191000
1760287200000,113474.94000000,114284.00000000,113474.94000000,114243.06000000,214.76557000
1760287500000,114243.06000000,114700.00000000,113900.50000000,114163.19000000,573.08483000
1760287800000,114163.19000000,114287.96000000,113900.51000000,114165.61000000,187.22529000
1760288100000,114165.62000000,114165.62000000,113952.45000000,114069.35000000,209.89163000
1760288400000,114069.35000000,114188.02000000,113873.04000000,114188.01000000,204.56405000
1760288700000,114188.01000000,114419.99000000,113975.82000000,114399.45000000,148.97437000
1760289000000,114399.45000000,114466.94000000,114252.00000000,114317.15000000,108.54390000
1760289300000,114317.14000000,114449.58000000,114289.56000000,114367.53000000,120.93156000
1760289600000,114367.53000000,114453.25000000,114246.96000000,114356.44000000,124.87867000
1760289900000,114356.44000000,114451.41000000,114294.45000000,114336.93000000,72.13872000
1760290200000,114336.93000000,114398.62000000,114015.27000000,114199.98000000,150.62302000
1760290500000,114199.97000000,114282.01000000,114090.86000000,114282.00000000,82.46968000
1760290800000,114282.00000000,114399.47000000,114216.26000000,114334.04000000,111.44199000
1760291100000,114334.04000000,114364.21000000,114100.00000000,114100.01000000,106.00345000
1760291400000,114100.01000000,114100.01000000,113516.38000000,113850.73000000,296.40159000
1760291700000,113850.73000000,113898.21000000,113742.26000000,113799.99000000,87.37037000
1760292000000,113799.99000000,114074.39000000,113782.00000000,114048.62000000,112.38178000
1760292300000,114048.62000000,114172.78000000,113976.61000000,114141.64000000,75.34261000
1760292600000,114141.64000000,114236.87000000,113947.19000000,114046.61000000,63.06570000
1760292900000,114046.60000000,114177.38000000,114007.28000000,114082.33000000,57.36305000
1760293200000,114082.32000000,114082.32000000,113855.85000000,114017.63000000,74.99094000
1760293500000,114017.63000000,114017.63000000,113844.00000000,113894.18000000,44.80917000
1760293800000,113894.19000000,114017.41000000,113858.91000000,113920.01000000,42.68298000
1760294100000,113920.01000000,113943.42000000,113553.81000000,113741.46000000,154.97535000
1760294400000,113741.47000000,113805.82000000,113621.80000000,113621.81000000,43.10291000
1760294700000,113621.80000000,113691.00000000,113555.90000000,113679.82000000,43.34248000
1760295000000,113679.82000000,113765.21000000,113576.99000000,113748.91000000,61.00202000
1760295300000,113748.92000000,113905.09000000,113748.91000000,113878.93000000,44.86641000
1760295600000,113878.93000000,113905.33000000,113826.65000000,113884.61000000,42.59608000
1760295900000,113884.60000000,114099.00000000,113884.60000000,114090.27000000,51.70629000
1760296200000,114090.28000000,114362.01000000,114011.30000000,114347.29000000,76.52415000
1760296500000,114347.28000000,114390.97000000,114194.00000000,114230.01000000,61.13362000
1760296800000,114230.01000000,114287.59000000,114200.00000000,114245.44000000,41.19504000
1760297100000,114245.44000000,114290.00000000,114205.54000000,114289.99000000,24.79838000
1760297400000,114289.99000000,114354.91000000,114226.90000000,114325.26000000,34.19553000
1760297700000,114325.26000000,114396.69000000,114159.94000000,114159.94000000,37.92838000
1760298000000,114159.94000000,114228.77000000,114090.34000000,114176.89000000,30.66202000
1760298300000,114176.89000000,114299.00000000,114121.40000000,114216.41000000,84.77741000
1760298600000,114216.42000000,114299.00000000,114210.00000000,114299.00000000,35.29038000
1760298900000,114298.99000000,114365.41000000,114280.22000000,114342.28000000,81.71280000
1760299200000,114342.28000000,114806.05000000,114342.27000000,114630.67000000,229.27168000
1760299500000,114632.46000000,114684.91000000,114491.74000000,114524.66000000,70.34177000
1760299800000,114524.66000000,114615.00000000,114456.15000000,114602.16000000,98.26231000
1760300100000,114602.15000000,114756.91000000,114562.00000000,114704.01000000,77.67751000
1760300400000,114704.01000000,114875.50000000,114704.00000000,114827.30000000,118.94214000
1760300700000,114827.31000000,115357.10000000,114822.26000000,115230.89000000,291.95587000
1760301000000,115230.88000000,115468.65000000,115066.10000000,115264.25000000,266.32003000
1760301300000,115264.25000000,115298.75000000,114946.49000000,115028.16000000,189.48951000
1760301600000,115028.15000000,115190.88000000,114997.63000000,115105.33000000,150.56043000
1760301900000,115105.33000000,115120.00000000,115000.00000000,115060.64000000,99.68240000
1760302200000,115060.64000000,115291.35000000,114995.75000000,115034.91000000,143.05064000
1760302500000,115034.91000000,115069.00000000,114900.00000000,114927.97000000,81.80825000
1760302800000,114927.97000000,115095.55000000,114787.16000000,115056.50000000,133.55900000
1760303100000,115056.50000000,115056.50000000,114674.21000000,114863.97000000,125.43707000
1760303400000,114863.96000000,115600.00000000,114863.96000000,115361.13000000,297.99493000
1760303700000,115361.12000000,115403.14000000,115167.03000000,115255.50000000,160.38053000
1760304000000,115255.49000000,115271.99000000,115017.58000000,115020.44000000,113.49780000
1760304300000,115020.44000000,115071.76000000,114700.00000000,114953.14000000,121.55646000
1760304600000,114953.15000000,114957.47000000,114217.75000000,114496.99000000,226.82599000
1760304900000,114496.99000000,114760.75000000,114352.63000000,114605.40000000,154.49164000
1760305200000,114605.41000000,114668.24000000,114530.22000000,114622.81000000,49.84241000
1760305500000,114622.82000000,114741.43000000,114617.02000000,114685.19000000,56.69862000
1760305800000,114685.19000000,114710.96000000,114503.24000000,114657.54000000,68.16261000
1760306100000,114657.55000000,114950.71000000,114657.55000000,114882.06000000,103.21381000
1760306400000,114882.06000000,115770.00000000,114882.06000000,115238.34000000,401.59859000
1760306700000,115238.34000000,115515.84000000,115080.44000000,115156.61000000,192.35176000
1760307000000,115156.60000000,115413.96000000,115057.63000000,115374.57000000,118.74481000
1760307300000,115374.58000000,115600.19000000,115319.05000000,115329.71000000,228.59166000
1760307600000,115329.72000000,115607.06000000,115302.65000000,115316.34000000,156.99042000
1760307900000,115316.33000000,115394.39000000,115176.35000000,115233.74000000,117.30649000
1760308200000,115233.75000000,115391.98000000,115141.25000000,115179.17000000,108.48987000
1760308500000,115179.17000000,115374.73000000,115101.46000000,115374.73000000,97.41169000
1760308800000,115374.73000000,115408.24000000,115259.49000000,115389.99000000,76.11105000
1760309100000,115390.00000000,115536.83000000,115288.01000000,115414.56000000,108.01444000
1760309400000,115414.57000000,115518.26000000,115328.01000000,115351.57000000,84.99705000
1760309700000,115351.58000000,115412.12000000,115185.47000000,115221.40000000,52.78842000
1760310000000,115221.40000000,115250.01000000,114799.27000000,114975.49000000,320.71425000
1760310300000,114975.49000000,114992.00000000,114785.11000000,114992.00000000,107.00996000
1760310600000,114991.99000000,115010.00000000,114745.05000000,114892.21000000,45.53362000
1760310900000,114892.20000000,114915.48000000,114733.65000000,114733.66000000,69.67566000
1760311200000,114733.66000000,115245.08000000,114733.65000000,115245.08000000,68.69909000
1760311500000,115245.07000000,115322.00000000,115139.40000000,115245.25000000,96.47736000
1760311800000,115245.25000000,115350.80000000,115217.15000000,115245.09000000,46.42338000
1760312100000,115245.09000000,115245.09000000,114949.75000000,114949.76000000,89.71060000
1760312400000,114949.76000000,115027.49000000,114841.78000000,114963.15000000,32.21046000
1760312700000,114963.15000000,115139.42000000,114948.06000000,115056.02000000,75.20175000
1760313000000,115056.02000000,115105.17000000,114900.00000000,115085.64000000,56.00385000
1760313300000,115085.63000000,115144.57000000,114958.80000000,114958.80000000,91.75472000
1760313600000,114958.81000000,115086.98000000,114766.69000000,115086.98000000,255.64760000
1760313900000,115086.98000000,115125.61000000,114963.38000000,115033.66000000,81.42135000
1760314200000,115033.66000000,115241.48000000,114964.71000000,115239.22000000,96.88039000
1760314500000,115239.23000000,115709.14000000,115239.22000000,115661.62000000,274.88722000
1760314800000,115661.63000000,115888.00000000,115301.20000000,115358.22000000,219.65467000
1760315100000,115358.23000000,115485.22000000,115218.63000000,115218.63000000,59.38472000
1760315400000,115218.64000000,115225.99000000,115052.00000000,115109.81000000,121.52411000
1760315700000,115109.82000000,115204.03000000,114972.84000000,115008.00000000,98.38317000
1760316000000,115008.00000000,115165.95000000,114966.32000000,115136.36000000,51.28449000
1760316300000,115136.31000000,115232.22000000,114980.75000000,115109.45000000,74.02813000
1760316600000,115109.46000000,115482.43000000,115109.46000000,115305.68000000,92.63965000
1760316900000,115305.68000000,115434.88000000,115200.57000000,115280.84000000,54.50166000
1760317200000,115280.83000000,115352.00000000,115126.01000000,115173.33000000,73.91410000
1760317500000,115173.34000000,115396.68000000,115160.00000000,115193.42000000,97.23009000
1760317800000,115193.43000000,115330.00000000,115079.18000000,115180.00000000,112.07646000
1760318100000,115180.01000000,115378.64000000,115084.04000000,115378.63000000,80.05060000
1760318400000,115378.63000000,115654.62000000,115378.63000000,115534.00000000,99.68929000
1760318700000,115534.00000000,115642.00000000,115423.05000000,115602.00000000,75.31881000
1760319000000,115602.00000000,115750.00000000,115584.83000000,115734.33000000,87.38455000
1760319300000,115734.33000000,115750.00000000,115503.00000000,115572.64000000,52.25582000
1760319600000,115572.65000000,115680.00000000,115572.64000000,115671.06000000,36.92534000
1760319900000,115671.05000000,115732.83000000,115608.10000000,115655.24000000,37.12097000
1760320200000,115655.24000000,115681.93000000,115560.04000000,115603.18000000,25.66464000
1760320500000,115603.18000000,115746.10000000,115603.17000000,115713.32000000,36.86756000
1760320800000,115713.31000000,115963.81000000,115262.29000000,115358.00000000,192.84086000
1760321100000,115357.99000000,115500.00000000,115300.01000000,115332.94000000,71.43713000
1760321400000,115332.94000000,115411.54000000,115318.00000000,115327.95000000,54.71676000
1760321700000,115327.95000000,115360.00000000,115080.00000000,115080.01000000,71.29539000
1760322000000,115080.00000000,115310.37000000,115001.62000000,115260.24000000,108.51221000
1760322300000,115260.24000000,115271.67000000,115153.50000000,115210.69000000,44.44871000
1760322600000,115210.69000000,115385.24000000,115204.68000000,115337.31000000,47.30450000
1760322900000,115337.32000000,115427.93000000,115174.76000000,115272.47000000,108.46442000
1760323200000,115272.47000000,115420.00000000,115265.05000000,115323.06000000,45.76554000
1760323500000,115323.06000000,115475.34000000,115288.01000000,115475.33000000,99.39819000
1760323800000,115475.34000000,115475.34000000,115357.66000000,115405.35000000,60.35308000
1760324100000,115405.35000000,115414.20000000,115274.70000000,115319.97000000,78.30399000
1760324400000,115319.98000000,115500.00000000,115274.71000000,115475.33000000,60.49926000
1760324700000,115475.33000000,115520.01000000,115392.11000000,115499.96000000,61.92911000
1760325000000,115499.97000000,115613.70000000,115413.90000000,115471.15000000,62.21865000
1760325300000,115471.15000000,115471.15000000,115211.38000000,115211.38000000,50.13005000
1760325600000,115211.39000000,115362.27000000,115183.05000000,115193.09000000,46.58481000
1760325900000,115193.09000000,115217.76000000,115111.91000000,115157.11000000,45.98374000
1760326200000,115157.11000000,115215.16000000,114830.41000000,114906.45000000,103.57208000
1760326500000,114906.46000000,115070.53000000,114884.84000000,114886.16000000,131.84531000
1760326800000,114886.16000000,114957.55000000,114778.00000000,114864.42000000,82.95514000
1760327100000,114864.42000000,114890.00000000,114723.30000000,114735.30000000,56.00980000
1760327400000,114735.30000000,114786.40000000,114619.45000000,114714.00000000,87.02763000
1760327700000,114714.00000000,114878.00000000,114707.48000000,114821.12000000,57.27683000
1760328000000,114821.13000000,115000.00000000,114796.93000000,114997.53000000,67.48830000
1760328300000,114997.53000000,115000.00000000,114849.91000000,114874.63000000,25.99840000
1760328600000,114874.63000000,114969.30000000,114658.84000000,114728.09000000,75.07231000
1760328900000,114728.10000000,114856.62000000,114728.10000000,114774.60000000,69.09488000
1760329200000,114774.60000000,114793.22000000,114616.01000000,114692.64000000,65.80622000
1760329500000,114692.63000000,114805.26000000,114651.45000000,114651.46000000,44.10221000
1760329800000,114651.46000000,114999.99000000,114651.45000000,114788.49000000,126.52141000
1760330100000,114788.49000000,114844.76000000,114600.00000000,114830.66000000,124.91728000
1760330400000,114830.67000000,114921.01000000,114616.30000000,114616.31000000,86.06592000
1760330700000,114616.31000000,114661.50000000,114458.24000000,114518.00000000,166.11001000
1760331000000,114517.99000000,114606.00000000,114398.24000000,114523.67000000,190.26742000
1760331300000,114523.66000000,114722.46000000,114491.95000000,114708.15000000,44.56586000
1760331600000,114708.15000000,114715.86000000,114500.02000000,114562.60000000,34.23807000
1760331900000,114562.61000000,114731.83000000,114533.83000000,114700.52000000,39.29296000
1760332200000,114700.52000000,114766.74000000,114603.70000000,114740.01000000,41.63099000
1760332500000,114740.01000000,114834.70000000,114563.53000000,114625.41000000,54.27909000
1760332800000,114625.40000000,114713.59000000,114573.23000000,114625.96000000,21.39217000
1760333100000,114625.96000000,114713.83000000,114607.75000000,114713.83000000,26.18511000
1760333400000,114713.82000000,114720.08000000,114550.75000000,114581.95000000,116.70609000
1760333700000,114581.95000000,114683.87000000,114532.06000000,114683.87000000,271.78611000
1760334000000,114683.87000000,114736.24000000,114582.26000000,114582.26000000,49.47910000
1760334300000,114582.27000000,114647.43000000,114537.21000000,114647.42000000,145.67113000
1760334600000,114647.43000000,114683.86000000,114574.79000000,114641.12000000,20.98420000
1760334900000,114641.11000000,114669.31000000,114589.99000000,114611.82000000,13.33253000
1760335200000,114611.82000000,114646.21000000,114417.77000000,114518.56000000,50.26312000
1760335500000,114518.56000000,114789.34000000,114518.00000000,114780.96000000,37.70425000
1760335800000,114780.97000000,114840.00000000,114699.92000000,114780.11000000,36.48717000
1760336100000,114780.12000000,115123.71000000,114758.69000000,115035.02000000,129.10116000
1760336400000,115035.03000000,115092.00000000,114942.00000000,114942.00000000,42.80255000
1760336700000,114942.00000000,115100.00000000,114916.86000000,115099.99000000,31.72247000
1760337000000,115099.99000000,115379.84000000,115018.00000000,115124.00000000,79.69654000
1760337300000,115124.01000000,115179.11000000,115089.32000000,115145.66000000,34.57737000
1760337600000,115145.66000000,115186.00000000,114992.61000000,115002.72000000,28.71209000
1760337900000,115002.71000000,115034.66000000,114911.12000000,115009.21000000,30.92405000
1760338200000,115009.20000000,115252.29000000,114975.06000000,115226.03000000,62.71469000
1760338500000,115226.03000000,115290.44000000,115216.81000000,115221.22000000,34.70675000
1760338800000,115221.23000000,115352.61000000,115034.00000000,115128.68000000,43.54744000
1760339100000,115128.69000000,115294.27000000,115050.00000000,115211.03000000,72.69811000
1760339400000,115211.03000000,115485.80000000,115211.03000000,115399.66000000,76.44540000
1760339700000,115399.65000000,115443.37000000,115362.26000000,115414.54000000,33.42809000
1760340000000,115414.55000000,115440.00000000,115325.01000000,115435.95000000,32.39721000
1760340300000,115435.95000000,115552.01000000,115376.23000000,115493.80000000,74.60565000
1760340600000,115493.80000000,115528.96000000,115354.14000000,115434.77000000,79.09019000
1760340900000,115434.77000000,115554.83000000,115352.00000000,115475.34000000,81.61073000
1760341200000,115475.34000000,115535.31000000,115429.92000000,115429.93000000,109.13950000
1760341500000,115429.92000000,115429.93000000,115101.02000000,115188.12000000,123.43478000
1760341800000,115188.11000000,115249.20000000,115133.97000000,115249.19000000,97.60972000
1760342100000,115249.19000000,115399.67000000,115237.25000000,115399.67000000,92.60633000
1760342400000,115399.66000000,115415.64000000,115204.00000000,115305.99000000,111.01215000
1760342700000,115305.98000000,115317.13000000,115214.62000000,115304.32000000,57.37934000
1760343000000,115304.31000000,115344.00000000,115179.75000000,115320.72000000,34.87726000
1760343300000,115320.73000000,115401.77000000,115138.00000000,115290.45000000,49.83429000
1760343600000,115290.44000000,115360.10000000,115197.26000000,115249.21000000,35.26268000
1760343900000,115249.21000000,115295.89000000,115151.77000000,115290.70000000,34.44784000
1760344200000,115290.71000000,115362.66000000,115272.89000000,115362.65000000,40.77190000
1760344500000,115362.65000000,115374.16000000,115304.87000000,115350.31000000,51.49237000
1760344800000,115350.31000000,115427.00000000,115164.22000000,115212.11000000,75.62783000
1760345100000,115212.11000000,115270.15000000,115175.71000000,115270.14000000,34.03907000
1760345400000,115270.14000000,115406.46000000,115270.14000000,115393.41000000,48.60725000
1760345700000,115393.40000000,115438.17000000,115254.22000000,115254.23000000,71.49989000
1760346000000,115254.23000000,115254.23000000,115114.66000000,115184.52000000,211.38623000
1760346300000,115184.51000000,115249.20000000,115124.64000000,115162.20000000,60.04684000
1760346600000,115162.21000000,115185.03000000,114748.38000000,114801.34000000,268.10346000
1760346900000,114801.34000000,114985.44000000,114781.62000000,114902.34000000,172.04585000
1760347200000,114902.33000000,114995.11000000,114869.60000000,114939.06000000,64.01820000
1760347500000,114939.06000000,114963.85000000,114882.00000000,114950.00000000,31.61272000
1760347800000,114950.00000000,115084.00000000,114928.00000000,115083.82000000,48.96461000
1760348100000,115083.83000000,115169.64000000,115023.08000000,115062.00000000,39.43629000
1760348400000,115062.01000000,115138.36000000,115062.00000000,115113.08000000,30.12823000
1760348700000,115113.08000000,115176.65000000,115088.67000000,115133.35000000,46.80256000
1760349000000,115133.36000000,115179.13000000,115120.69000000,115177.99000000,27.69166000
1760349300000,115178.00000000,115199.58000000,115103.73000000,115127.04000000,37.32891000
1760349600000,115127.05000000,115162.00000000,114983.76000000,115045.88000000,76.28348000
1760349900000,115045.88000000,115116.00000000,114983.76000000,115074.29000000,69.27450000
1760350200000,115074.28000000,115074.29000000,114942.40000000,114986.55000000,68.97881000
1760350500000,114986.56000000,115014.00000000,114823.26000000,114967.49000000,50.04802000
1760350800000,114967.48000000,115051.50000000,114904.00000000,115045.97000000,26.60643000
1760351100000,115045.22000000,115050.00000000,114884.69000000,114884.69000000,150.19353000
1760351400000,114884.69000000,114937.27000000,114799.54000000,114855.70000000,137.94055000
1760351700000,114855.70000000,114920.02000000,114784.00000000,114784.01000000,175.22355000
1760352000000,114784.01000000,114840.28000000,114740.34000000,114794.43000000,35.51953000
1760352300000,114794.43000000,114962.00000000,114764.48000000,114962.00000000,33.88431000
1760352600000,114961.99000000,114970.85000000,114803.97000000,114860.25000000,23.94734000
1760352900000,114860.25000000,114918.14000000,114810.61000000,114810.62000000,48.78397000
1760353200000,114810.61000000,114810.61000000,114431.53000000,114450.00000000,310.82001000
1760353500000,114449.99000000,114500.00000000,114158.78000000,114474.09000000,426.96536000
1760353800000,114474.09000000,114550.00000000,114346.84000000,114550.00000000,101.79706000
1760354100000,114550.00000000,114604.63000000,114404.67000000,114419.78000000,48.05836000
1760354400000,114419.78000000,114500.00000000,114108.09000000,114136.43000000,76.16446000
1760354700000,114136.43000000,114208.00000000,113616.50000000,113643.33000000,348.64297000
1760355000000,113643.33000000,114172.00000000,113629.13000000,114114.36000000,338.70900000
1760355300000,114114.35000000,114206.00000000,113904.12000000,114015.75000000,87.54981000
1760355600000,114015.75000000,114198.00000000,114015.74000000,114082.25000000,84.08269000
1760355900000,114082.25000000,114165.68000000,113981.99000000,114050.75000000,50.46760000
