upper,lower,runs,sharpe_mean,maxdd_mean,cagr_mean,total_return_mean,trades_sum,fees_sum
0.504,0.496,4,1.4408142775713457,0.5017381551393568,-0.5,-0.5000000000000024,84,13.47420451487092
0.504,0.492,4,1.4408142775713457,0.5017381551393568,-0.5,-0.5000000000000024,84,13.47420451487092
0.504,0.488,4,1.4408142775713457,0.5017381551393568,-0.5,-0.5000000000000024,84,13.47420451487092
0.508,0.496,4,1.4408142775713457,0.5017381551393568,-0.5,-0.5000000000000024,84,13.47420451487092
0.508,0.492,4,1.4408142775713457,0.5017381551393568,-0.5,-0.5000000000000024,84,13.47420451487092
0.508,0.488,4,1.4408142775713457,0.5017381551393568,-0.5,-0.5000000000000024,84,13.47420451487092
0.512,0.496,4,1.4408142775713457,0.5017381551393568,-0.5,-0.5000000000000024,84,13.47420451487092
0.512,0.492,4,1.4408142775713457,0.5017381551393568,-0.5,-0.5000000000000024,84,13.47420451487092
0.512,0.488,4,1.4408142775713457,0.5017381551393568,-0.5,-0.5000000000000024,84,13.47420451487092
