timestamp,close,pred_raw_h4,pred_thetaMixSVD_h4
2025-07-08T11:15:00,2.2951,2.2907,2.2966542769708074
2025-07-08T11:30:00,2.3003,2.2951,2.2972476303825626
2025-07-08T11:45:00,2.2934,2.3003,2.2969875645653572
2025-07-08T12:00:00,2.2965,2.2934,2.297069878671759
2025-07-08T12:15:00,2.2944,2.2965,2.2969712828528417
2025-07-08T12:30:00,2.2981,2.2944,2.297163888347118
2025-07-08T12:45:00,2.2986,2.2981,2.297357467785836
2025-07-08T13:00:00,2.2964,2.2986,2.2973774715805617
2025-07-08T13:15:00,2.2924,2.2964,2.297142263619978
2025-07-08T13:30:00,2.2939,2.2924,2.2970295128131535
2025-07-08T13:45:00,2.2954,2.2939,2.2970210169690475
2025-07-08T14:00:00,2.2899,2.2954,2.296696416476662
2025-07-08T14:15:00,2.2899,2.2899,2.296407717076046
2025-07-08T14:30:00,2.2903,2.2899,2.2961710245008207
2025-07-08T14:45:00,2.2829,2.2903,2.295548238228665
2025-07-08T15:00:00,2.2924,2.2829,2.2955044133013542
2025-07-08T15:15:00,2.2862,2.2924,2.2951302323113967
2025-07-08T15:30:00,2.283,2.2862,2.294617672479429
2025-07-08T15:45:00,2.2862,2.283,2.294317554810367
2025-07-08T16:00:00,2.2875,2.2862,2.2941089229975034
2025-07-08T16:15:00,2.2904,2.2875,2.294066621339951
2025-07-08T16:30:00,2.2888,2.2904,2.2939389268007027
2025-07-08T16:45:00,2.2908,2.2888,2.2939231009950953
2025-07-08T17:00:00,2.302,2.2908,2.294494160153082
2025-07-08T17:15:00,2.307,2.302,2.295268710970599
2025-07-08T17:30:00,2.3045,2.307,2.295843871846296
2025-07-08T17:45:00,2.3096,2.3045,2.296633964159407
2025-07-08T18:00:00,2.3168,2.3096,2.2977300669483056
2025-07-08T18:15:00,2.3176,2.3168,2.2987736281337443
2025-07-08T18:30:00,2.3149,2.3176,2.2995899752959432
2025-07-08T18:45:00,2.3172,2.3149,2.3004583932529967
2025-07-08T19:00:00,2.3151,2.3172,2.3011434410091187
2025-07-08T19:15:00,2.3187,2.3151,2.3019574428586083
2025-07-08T19:30:00,2.3136,2.3187,2.3024359824866867
2025-07-08T19:45:00,2.3214,2.3136,2.3032798202309643
2025-07-08T20:00:00,2.3137,2.3214,2.303652058356989
2025-07-08T20:15:00,2.3118,2.3137,2.3038955770263283
2025-07-08T20:30:00,2.3068,2.3118,2.303861618580136
2025-07-08T20:45:00,2.2966,2.3068,2.3033031579739607
2025-07-08T21:00:00,2.3051,2.2966,2.3032324840206906
2025-07-08T21:15:00,2.304,2.3051,2.3031111539114977
2025-07-08T21:30:00,2.3062,2.304,2.3031141362840595
2025-07-08T21:45:00,2.3065,2.3062,2.303132301435338
2025-07-08T22:00:00,2.3069,2.3065,2.3031696383239812
2025-07-08T22:15:00,2.3041,2.3069,2.303059629227201
2025-07-08T22:30:00,2.3043,2.3041,2.302970723765025
2025-07-08T22:45:00,2.3061,2.3043,2.3029841438223073
2025-07-08T23:00:00,2.3097,2.3061,2.303185815188651
2025-07-08T23:15:00,2.3049,2.3097,2.303121648725128
2025-07-08T23:30:00,2.3091,2.3049,2.3032819841963494
2025-07-08T23:45:00,2.3108,2.3091,2.303516482184621
2025-07-09T00:00:00,2.3074,2.3108,2.303553609103624
2025-07-09T00:15:00,2.3005,2.3074,2.303226979845892
2025-07-09T00:30:00,2.3022,2.3005,2.3030118548775915
2025-07-09T00:45:00,2.3039,2.3022,2.3029089140939347
2025-07-09T01:00:00,2.3127,2.3039,2.3032824729020533
2025-07-09T01:15:00,2.308,2.3127,2.303380717049073
2025-07-09T01:30:00,2.304,2.308,2.3032650353527213
2025-07-09T01:45:00,2.3091,2.304,2.303434896703602
2025-07-09T02:00:00,2.315,2.3091,2.303909774062093
2025-07-09T02:15:00,2.3082,2.315,2.3039948511766206
2025-07-09T02:30:00,2.3127,2.3082,2.3043246399640642
2025-07-09T02:45:00,2.3104,2.3127,2.3045215648884447
2025-07-09T03:00:00,2.3067,2.3104,2.3045183049398226
2025-07-09T03:15:00,2.3062,2.3067,2.3044970903005297
2025-07-09T03:30:00,2.3022,2.3062,2.3042741427409443
2025-07-09T03:45:00,2.3033,2.3022,2.3041390675234945
2025-07-09T04:00:00,2.3018,2.3033,2.303943328453825
2025-07-09T04:15:00,2.3046,2.3018,2.3039206773474175
2025-07-09T04:30:00,2.3068,2.3046,2.304023752388344
2025-07-09T04:45:00,2.3215,2.3068,2.3049044341805254
2025-07-09T05:00:00,2.3202,2.3215,2.3056421155535824
2025-07-09T05:15:00,2.3192,2.3202,2.3062812337450107
2025-07-09T05:30:00,2.3334,2.3192,2.3076253706319743
2025-07-09T05:45:00,2.3281,2.3334,2.3085827159273844
2025-07-09T06:00:00,2.3332,2.3281,2.3097475462201738
2025-07-09T06:15:00,2.3277,2.3332,2.3105449114572716
2025-07-09T06:30:00,2.3248,2.3277,2.3111402882034495
2025-07-09T06:45:00,2.3267,2.3248,2.31179971675342
2025-07-09T07:00:00,2.3232,2.3267,2.3122381811084223
2025-07-09T07:15:00,2.3261,2.3232,2.3128065254946177
2025-07-09T07:30:00,2.3235,2.3261,2.3132074612665714
2025-07-09T07:45:00,2.3316,2.3235,2.314013561945269
2025-07-09T08:00:00,2.335,2.3316,2.3149474699881876
2025-07-09T08:15:00,2.3363,2.335,2.3158876824726082
2025-07-09T08:30:00,2.3369,2.3363,2.3167987269720074
2025-07-09T08:45:00,2.3358,2.3369,2.31759484842798
2025-07-09T09:00:00,2.3321,2.3358,2.318152614718367
2025-07-09T09:15:00,2.3353,2.3321,2.3188469718139935
2025-07-09T09:30:00,2.336,2.3353,2.3195366504472728
2025-07-09T09:45:00,2.3372,2.336,2.3202482033366993
2025-07-09T10:00:00,2.3464,2.3372,2.3214013272466785
2025-07-09T10:15:00,2.3452,2.3464,2.3224102206712316
2025-07-09T10:30:00,2.348,2.3452,2.3234961330667647
2025-07-09T10:45:00,2.3574,2.348,2.324996654196821
2025-07-09T11:00:00,2.3563,2.3574,2.3263219377210445
2025-07-09T11:15:00,2.3682,2.3563,2.328174794169052
2025-07-09T11:30:00,2.3822,2.3682,2.3306013752655477
2025-07-09T11:45:00,2.3815,2.3822,2.332798331705279
2025-07-09T12:00:00,2.3973,2.3815,2.335665629612897
2025-07-09T12:15:00,2.3952,2.3973,2.3381853472957883
2025-07-09T12:30:00,2.3923,2.3952,2.340393957164521
2025-07-09T12:45:00,2.3841,2.3923,2.3420414275601833
2025-07-09T13:00:00,2.3965,2.3841,2.3442217632082203
2025-07-09T13:15:00,2.3863,2.3965,2.345729639637458
2025-07-09T13:30:00,2.3749,2.3863,2.346568238742714
2025-07-09T13:45:00,2.3679,2.3749,2.347018473412067
2025-07-09T14:00:00,2.3655,2.3679,2.347347848987742
2025-07-09T14:15:00,2.3624,2.3655,2.3475310251222803
2025-07-09T14:30:00,2.3597,2.3624,2.347597098810943
2025-07-09T14:45:00,2.3723,2.3597,2.3483410536321605
2025-07-09T15:00:00,2.3687,2.3723,2.3488699906203263
2025-07-09T15:15:00,2.3805,2.3687,2.3499967925837284
2025-07-09T15:30:00,2.377,2.3805,2.350880382264117
2025-07-09T15:45:00,2.3818,2.377,2.351975126058557
2025-07-09T16:00:00,2.3826,2.3818,2.3530571884977665
2025-07-09T16:15:00,2.3767,2.3826,2.3537857913716858
2025-07-09T16:30:00,2.3797,2.3767,2.3546400587511473
2025-07-09T16:45:00,2.3851,2.3797,2.355736241230633
2025-07-09T17:00:00,2.3788,2.3851,2.3564487907426646
2025-07-09T17:15:00,2.379,2.3788,2.357141478237123
2025-07-09T17:30:00,2.3787,2.379,2.357793404929895
2025-07-09T17:45:00,2.3802,2.3787,2.3585020234949847
2025-07-09T18:00:00,2.3919,2.3802,2.359797739643504
2025-07-09T18:15:00,2.3975,2.3919,2.361301701526263
2025-07-09T18:30:00,2.3853,2.3975,2.3620855401374983
2025-07-09T18:45:00,2.3902,2.3853,2.3630905713041974
2025-07-09T19:00:00,2.3961,2.3902,2.3643548197447593
2025-07-09T19:15:00,2.4082,2.3961,2.3661786254938004
2025-07-09T19:30:00,2.4138,2.4082,2.3681676262882405
2025-07-09T19:45:00,2.421,2.4138,2.3704127894276845
2025-07-09T20:00:00,2.401,2.421,2.3714787930031127
2025-07-09T20:15:00,2.391,2.401,2.371969307366009
2025-07-09T20:30:00,2.3912,2.391,2.3724665062853267
2025-07-09T20:45:00,2.3936,2.3912,2.373083901569059
2025-07-09T21:00:00,2.397,2.3936,2.373862819396133
2025-07-09T21:15:00,2.4087,2.397,2.3752175767035792
2025-07-09T21:30:00,2.4087,2.4087,2.3764944347560903
2025-07-09T21:45:00,2.4111,2.4087,2.377832937770246
2025-07-09T22:00:00,2.4163,2.4111,2.379372924961827
2025-07-09T22:15:00,2.4111,2.4163,2.3805578733074313
2025-07-09T22:30:00,2.4147,2.4111,2.381875433834685
2025-07-09T22:45:00,2.4176,2.4147,2.3832734531434565
2025-07-09T23:00:00,2.4118,2.4176,2.3842941382845537
2025-07-09T23:15:00,2.4133,2.4118,2.3853449947175442
2025-07-09T23:30:00,2.4058,2.4133,2.3859578511402737
2025-07-09T23:45:00,2.4038,2.4058,2.3864535885776164
2025-07-10T00:00:00,2.4125,2.4038,2.3874013041065556
2025-07-10T00:15:00,2.411,2.4125,2.3882293911979446
2025-07-10T00:30:00,2.4016,2.411,2.3885402279780243
2025-07-10T00:45:00,2.3948,2.4016,2.3885105704059395
2025-07-10T01:00:00,2.4086,2.3948,2.389235447208153
2025-07-10T01:15:00,2.4147,2.4086,2.3902453966068733
2025-07-10T01:30:00,2.4195,2.4147,2.3914601918547747
2025-07-10T01:45:00,2.4316,2.4195,2.3932417933067605
2025-07-10T02:00:00,2.4353,2.4316,2.395102436890554
2025-07-10T02:15:00,2.4266,2.4353,2.3964122641452335
2025-07-10T02:30:00,2.4246,2.4266,2.3975569958134115
2025-07-10T02:45:00,2.4235,2.4246,2.398603212627085
2025-07-10T03:00:00,2.4266,2.4235,2.3997714546241684
2025-07-10T03:15:00,2.4283,2.4266,2.4009812490383444
2025-07-10T03:30:00,2.4217,2.4283,2.4017914102255102
2025-07-10T03:45:00,2.4203,2.4217,2.4025030985721663
2025-07-10T04:00:00,2.4131,2.4203,2.4028244855669336
2025-07-10T04:15:00,2.4222,2.4131,2.403632963325475
2025-07-10T04:30:00,2.4276,2.4222,2.4046926424019457
2025-07-10T04:45:00,2.4247,2.4276,2.405556564125597
2025-07-10T05:00:00,2.4203,2.4247,2.4061611247207977
2025-07-10T05:15:00,2.4257,2.4203,2.4070420850205307
2025-07-10T05:30:00,2.4238,2.4257,2.4077952084649903
2025-07-10T05:45:00,2.4197,2.4238,2.4084299393770894
2025-07-10T06:00:00,2.4146,2.4197,2.4087491481155614
2025-07-10T06:15:00,2.4196,2.4146,2.4094014502474086
2025-07-10T06:30:00,2.4151,2.4196,2.4097735284401063
2025-07-10T06:45:00,2.4203,2.4151,2.410466680761795
2025-07-10T07:00:00,2.4279,2.4203,2.411605329748882
2025-07-10T07:15:00,2.4401,2.4279,2.413384465515478
2025-07-10T07:30:00,2.437,2.4401,2.4148327438894626
2025-07-10T07:45:00,2.437,2.437,2.416192826523085
2025-07-10T08:00:00,2.4453,2.437,2.4179465393694968
2025-07-10T08:15:00,2.4568,2.4453,2.4202632337794903
2025-07-10T08:30:00,2.4547,2.4568,2.422274053306011
2025-07-10T08:45:00,2.4498,2.4547,2.4239065482053417
2025-07-10T09:00:00,2.4452,2.4498,2.425200520415736
2025-07-10T09:15:00,2.4557,2.4452,2.4270318492345897
2025-07-10T09:30:00,2.4465,2.4557,2.4282347140618348
2025-07-10T09:45:00,2.4441,2.4465,2.4292549360829927
2025-07-10T10:00:00,2.4296,2.4441,2.429462440123339
2025-07-10T10:15:00,2.4297,2.4296,2.4297216688744423
2025-07-10T10:30:00,2.4342,2.4297,2.4302488961423956
2025-07-10T10:45:00,2.442,2.4342,2.4311971963799555
2025-07-10T11:00:00,2.4399,2.442,2.4319871036479106
2025-07-10T11:15:00,2.4455,2.4399,2.4330604540920904
2025-07-10T11:30:00,2.4593,2.4455,2.434829745108967
2025-07-10T11:45:00,2.4525,2.4593,2.436105463055987
2025-07-10T12:00:00,2.4449,2.4525,2.436939304700229
2025-07-10T12:15:00,2.4501,2.4449,2.43803817731067
2025-07-10T12:30:00,2.4397,2.4501,2.4385131306727357
2025-07-10T12:45:00,2.4439,2.4397,2.439213019991571
2025-07-10T13:00:00,2.4484,2.4439,2.440125805457963
2025-07-10T13:15:00,2.4462,2.4484,2.4408733476640347
2025-07-10T13:30:00,2.4319,2.4462,2.440827252092347
2025-07-10T13:45:00,2.4271,2.4319,2.4405710001655145
2025-07-10T14:00:00,2.4346,2.4271,2.440766075459023
2025-07-10T14:15:00,2.4288,2.4346,2.440675666373416
2025-07-10T14:30:00,2.4375,2.4288,2.4410786004390355
2025-07-10T14:45:00,2.4407,2.4375,2.441643836491239
2025-07-10T15:00:00,2.4327,2.4407,2.441778282359147
2025-07-10T15:15:00,2.4482,2.4327,2.442733543465854
2025-07-10T15:30:00,2.452,2.4482,2.443822912493871
2025-07-10T15:45:00,2.4542,2.452,2.444970803627794
2025-07-10T16:00:00,2.4491,2.4542,2.445798484984854
2025-07-10T16:15:00,2.4697,2.4491,2.447649589218283
2025-07-10T16:30:00,2.4719,2.4697,2.449436523534031
2025-07-10T16:45:00,2.4744,2.4719,2.451258879784006
2025-07-10T17:00:00,2.4925,2.4744,2.4539068530469113
2025-07-10T17:15:00,2.4949,2.4925,2.456439764815248
2025-07-10T17:30:00,2.4945,2.4949,2.4588014958552895
2025-07-10T17:45:00,2.4966,2.4945,2.4611256164642987
2025-07-10T18:00:00,2.4891,2.4966,2.4629288216370657
2025-07-10T18:15:00,2.4963,2.4891,2.4649862127685975
2025-07-10T18:30:00,2.4865,2.4963,2.466420979049388
2025-07-10T18:45:00,2.4887,2.4865,2.467872317482048
2025-07-10T19:00:00,2.499,2.4887,2.469772829506236
2025-07-10T19:15:00,2.4923,2.499,2.4712036597452265
2025-07-10T19:30:00,2.4997,2.4923,2.472931385105345
2025-07-10T19:45:00,2.5003,2.4997,2.474585839068448
2025-07-10T20:00:00,2.5073,2.5003,2.4765095276876132
2025-07-10T20:15:00,2.5065,2.5073,2.4782726168118927
2025-07-10T20:30:00,2.4999,2.5065,2.4795922001961945
2025-07-10T20:45:00,2.5009,2.4999,2.4808912881901177
