symbol,phase,pred_ensemble,max_by,hit_rate_pred,hit_rate_hold,delta_hit,corr_pred_true,mae_price,mae_return,count
/Users/davidjaros/workspace/theta-bot/prices/BTCUSDT_1h.csv,biquat,avg,,0.6364864864864865,0.5081081081081081,0.1283783783783784,0.5939235071798937,709.9703243243247,0.006223001508419178,740
/Users/davidjaros/workspace/theta-bot/prices/ETHUSDT_1h.csv,biquat,avg,,0.6364864864864865,0.4837837837837838,0.15270270270270275,0.5737623917455353,41.175094594594604,0.010017142051973517,740
/Users/davidjaros/workspace/theta-bot/prices/BNBUSDT_1h.csv,biquat,avg,,0.6608108108108108,0.5297297297297298,0.13108108108108107,0.5299072178342008,14.967297297297295,0.013067036203771969,740
/Users/davidjaros/workspace/theta-bot/prices/SOLUSDT_1h.csv,biquat,avg,,0.6918918918918919,0.4743243243243243,0.21756756756756762,0.605951306969562,2.6379729729729733,0.012994507485922376,740
/Users/davidjaros/workspace/theta-bot/prices/ADAUSDT_1h.csv,biquat,avg,,0.6716216216216216,0.4851351351351351,0.18648648648648652,0.5743444865916736,0.009479324324324325,0.012866926720033398,740
/Users/davidjaros/workspace/theta-bot/prices/XRPUSDT_1h.csv,biquat,avg,,0.6337837837837837,0.4891891891891892,0.14459459459459456,0.5732329771388307,0.027628918918918912,0.010468951333102989,740
