symbol,phase,pred_ensemble,max_by,hit_rate_pred,hit_rate_hold,delta_hit,corr_pred_true,mae_price,mae_return,count
/Users/davidjaros/workspace/theta-bot/prices/BTCUSDT_1h.csv,biquat,avg,,0.7432432432432432,0.5081081081081081,0.23513513513513506,0.812027426723368,708.4643783783787,0.0062091690100755095,740
/Users/davidjaros/workspace/theta-bot/prices/ETHUSDT_1h.csv,biquat,avg,,0.75,0.4851351351351351,0.2648648648648649,0.805457758886579,40.99825675675677,0.009971036762895388,740
/Users/davidjaros/workspace/theta-bot/prices/BNBUSDT_1h.csv,biquat,avg,,0.7621621621621621,0.5310810810810811,0.23108108108108105,0.7880498613568787,14.931716216216213,0.013037772432299545,740
/Users/davidjaros/workspace/theta-bot/prices/SOLUSDT_1h.csv,biquat,avg,,0.8,0.4756756756756757,0.32432432432432434,0.8218754894653532,2.6352297297297302,0.012976098783507412,740
/Users/davidjaros/workspace/theta-bot/prices/ADAUSDT_1h.csv,biquat,avg,,0.7797297297297298,0.4851351351351351,0.29459459459459464,0.8051896040648981,0.009466891891891892,0.012842547914392254,740
/Users/davidjaros/workspace/theta-bot/prices/XRPUSDT_1h.csv,biquat,avg,,0.7527027027027027,0.4905405405405405,0.26216216216216215,0.8041255427103853,0.027606351351351352,0.010455934336569234,740
